PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-0.18781587410066522,1.1139392150739758,0.9758951861492148,-0.2514342935781415,0.7749480516126006,2.1723979424442326,1.9652783964916032,1.5452349316999616,-0.029684231489399193,0.28168060304166065,1.0345711657080539,0.8435206652633546,-0.3323895310115863,0.44602485516085755,-0.12460916394879618
0.2835228386358208,0.6026861878192838,-0.20809954908457326,0.7043508506656386,1.169336094779786,-0.21237379216725072,-0.8379379468964923,-0.08911746598033297,-0.8041313244878187,2.0227028143916703,-0.3503846602227052,0.6171966775656187,-0.5198982561081421,0.4513729072975709,1.4367100225676972
-0.11858165381426694,-0.36637961915847017,-1.175054711734008,-0.319789363435202,1.2153597377744374,-0.5213737245665856,0.9991431030750793,2.4333247631197312,0.4119388760047531,-0.8575935910849052,0.7949113544485396,-1.278590554453472,-0.5982688936757431,-0.050849955849579936,0.060159475093028825
1.3001493811750648,1.8247099210569129,-0.8619850238972546,-0.1487898690417049,-0.5963130460636982,-0.2046199127206144,1.5822817108646634,-0.1610183173061153,-0.4637884916145222,-0.8441420420198508,0.6712809885725074,0.12758543861397165,-0.4355004508126912,-0.28392525003044594,-1.1584593641300005
0.8122557191025315,0.10035489507390674,0.16070126199088258,-0.844151884331872,1.5431741903470906,-0.6334773870663638,1.217846722836279,0.492156377419056,0.4434459224385021,0.8284045950396959,-0.36439758677224954,0.1708298799689708,0.4412862590648739,-0.24143531329621537,-1.2380140947410785
0.5419416013833387,-1.1595148873508705,-0.8451924476544461,-0.8250068066384442,-0.2006618592645551,-0.6120596376762139,0.26560695025191994,-1.274032157608506,0.3240031472550023,-1.2431052781790655,-0.06052457330572124,0.12646819325727598,-0.2809285613344469,0.04783802270013296,2.373705250102547
-0.1846095618794143,-0.1273163283392314,1.2367777262839705,-0.3656988045818436,-0.22549767630011308,-3.025198747180722,1.1417639997283644,-0.7900949427249695,0.22758241784928898,1.0286326240649573,0.23838949199124235,-0.9823199679276026,-1.1507067462979945,-0.4524382567461241,-0.9067743627914973
-1.150620315462098,0.2892801349330045,-0.07838342553308338,2.0135286017858247,0.7355212111396414,0.6030572458221961,0.7507357105652289,0.16276859648689804,0.9191318950790147,0.5452037545415629,-0.21029722256149253,0.14851585515496898,0.5730389074826425,0.8956698068482029,-1.3533351414791157
-1.3740027272899957,0.5595777297552746,0.019816580479908395,-0.39857191576285667,0.007840660207885562,-0.3956352344814297,-0.6119158139616143,-1.0473225037667213,-0.427097991893183,-0.12588707039501523,-2.3445446588212286,-0.9019976071707743,-0.056940263120092864,-0.4730618181025232,-0.4047784534578301
-1.094115945908421,-0.26970878391789693,-0.4397471356656451,-2.0300969490061918,0.74263909694837,-1.3893334064269862,-0.89051747765159,-0.6072655639438922,-0.19910758539392953,0.7353599743523178,0.3390231790652896,0.05616233921384171,-0.026677313055876783,-0.7618940388978466,0.5950651931038964
1.2231395089266892,-0.7820035365366185,1.8202711656575872,1.0913168390021013,0.2607796493080714,-0.30012774101816836,-0.35710972403937247,-0.7747273956834926,-0.556864753971235,-1.1364886561420013,-0.5021285099738663,-1.0033485405825746,-0.8118086716213186,1.5413417686199977,-0.5532932822627871
-0.4374650816886346,0.4532909448438706,-0.13661938114847022,-1.3178948179409553,1.0046074108861203,0.43921141293029287,-0.7152398744979475,-0.8939180031355878,2.1999657205688217,-0.8899095475413576,1.4484633817996464,0.564028629730403,-1.0761383521945784,-0.7578155277683682,-0.4863181599089004
0.5393334434122279,-2.621691619888985,-0.468508289042522,1.679701445214158,-0.06526884040249978,1.2163561597656,0.09651043989694809,0.8809470030299527,1.8553202649387823,0.02520241376509549,0.9653149213709996,-0.2560432967316467,0.8035979830802125,-1.0670256304545434,-0.42813978212908016
1.6252084588309732,1.0779088424031384,1.4194464974785104,-0.11157752050963556,-0.5776628385175046,0.8091132779963992,-0.25757648033475067,0.5687740229635627,-0.8608567523418578,-0.9159083916261667,0.16479930926573333,1.5937651006777214,-1.799928208106066,0.18600218540432012,0.002761692714259126
-0.8419196205225683,-0.3987808363083822,-1.3462589594285868,0.040355371280358446,-0.31440830753591475,-1.5839115535592774,0.6708793555437703,-1.1362299546266525,1.2367844691524723,-0.4687344915656346,0.4671517052293182,-0.8346676446302991,0.12518705711341166,0.013332278108696402,2.375853743879965
-0.9521962405168818,-0.6129467155544929,-0.44738098078957683,1.5110297628989968,-1.7082897860309165,0.08028394996042769,0.19713127770889388,1.3525331058463492,-2.1179670737758585,-0.086649241326955,0.9946907881969822,0.6204621062483027,-0.2741836900114351,0.5779896049435469,-0.12917380743374143
-0.3373217374179243,1.4673401062182778,-1.3240603505224622,0.6365619375985921,-0.4307200431903806,-0.8938905470571941,0.8191063068074302,-1.1736125080967108,0.27307550595443886,-0.8633867461466315,-1.3458032173560195,0.9163853046751511,-1.247448659356814,0.11370582140680742,1.0882784632359421
0.10006072205482598,1.2289023949451374,0.28431889516514747,0.12243660009767485,-0.2657853557027167,-1.0331159867039241,-1.1828937198927902,0.11098619944249595,-0.44767798227632327,-0.9457347132131817,0.6079306558504853,1.26544701038458,0.2954101229316467,1.95290729868353,-0.9311751163748911
2.594487547761384,0.13613341588104283,0.751303794783079,0.7782298176530261,-0.8283245483430376,0.3067561475588852,-0.802725781459255,0.5234019420993761,-0.1981671688385082,0.4602476578641058,1.0189414382611264,-0.20627098092067495,0.3717908996466486,0.9161495665221695,-0.7932241809702917
2.024041992233846,-2.2507799423628665,0.22002533379078212,1.2173443651053504,-0.18599572584539387,-0.3702273261485987,-0.6017564662167298,-0.2688098687526965,1.4897269371685053,0.7286096903888324,0.10591452348558068,0.5751027522607729,-1.1397805715955376,-0.913184370273742,-0.14187834357389253
-0.3897675066661691,0.36537353231156294,-0.7426404722028733,0.9381716302333049,-0.18682006951730917,-0.9420490119014263,1.9187805844183525,-0.44975976280874147,0.8479482754331816,-0.19642735316867196,-0.5913101604533558,1.4809714848710789,-1.4344172320082782,-0.9865661499740228,0.40114935461734214
1.5092913231193283,-3.106150342716848,0.2603648368908212,-2.248631910445558,1.3266720490104902,0.11611411914932371,-1.184687725389298,-1.2888883449337092,0.5477729618552187,-0.6869901729150614,-0.15235739760252706,1.0432337440339126,-0.5070944247657887,0.32994386894761557,0.8019039968761451
-1.0419063031666211,-0.49427071676869594,-0.5954270676051022,-0.2053120183091196,0.03289839468067147,0.45143418065233,1.9716261103423305,-1.235543259322042,-0.6653438906221999,0.7182807417630523,1.292884136644666,-0.9751771849974137,0.029941258691311683,-0.36575237033021285,-0.43159700302621945
-0.5956496566638265,-1.1317708074665693,0.12937794113684853,-0.036872739242330865,-0.25295367108951305,-1.3751221408973453,0.35307033421728073,-0.9504260397086741,-1.5282745912749285,1.505368449463923,-0.10018568727905644,2.0594897209660923,-0.012581837094821979,0.6406066325516252,-0.3412418865631532
0.4866841034674623,0.38144315349441965,-0.05449390861931051,1.2141508233086664,0.8212479800032662,-0.8768930783535025,-1.2737484592624644,-1.3005261297005368,1.4141778331041994,-1.4567492264462516,0.5436745654993445,1.032498289106666,2.28668940699589,-0.3217537813109414,-0.16390323859400632
-0.9612862798187308,-1.7209792049159722,-0.20503225571434688,1.185177860684913,0.26528134802587827,-1.4874819152213061,0.9383285379509753,0.6490481831391163,-0.7231109811860573,-0.7844595085214915,0.9408737423386276,1.5540173203303105,1.685553090930038,-0.1307411605520319,0.31256612928027466
-0.5997291625872846,0.17432964766022585,-0.3621226622511986,0.6762635984424865,-1.161497644940694,0.34767275124903463,0.6103817938511109,-0.478292797606612,-0.6790442181516155,0.504484229865801,-0.839388052856488,-1.9573929155904923,-0.6304334624076136,-0.6620802989445606,0.6838398649845339
0.3068283821393723,-0.08433456644686493,-0.31654484676508665,0.4825753023882214,1.4839307680694174,-0.05578249944097079,0.6900094154040389,0.47914262170804994,-0.24649353415909495,-0.36327924880404877,0.7129935101015356,1.0383967866146888,0.1438147118075835,-0.3648426956015305,-1.874168165662013
0.37922702294338245,-0.01864417041279309,-0.22039344333985278,2.13506876793185,0.9442301831041897,-0.39488829131158404,-1.540035578813154,0.8191662963277093,0.14628373932590946,1.821363289718549,-0.40249991229779947,-0.018656722558694935,-0.39318740756873805,-0.6892549784272676,-0.4989406305250555
-0.7916408300528455,0.09280525021190787,1.459839822168514,-0.6412795106702355,-0.5839621407446753,0.07451017935321824,-0.13474730953426917,-0.41327037845070524,1.2291243976226094,-0.14325946820567018,0.19126216342894392,0.3863989072134035,-0.8235676197847147,-0.3020291124209317,0.3313124102919952
