feature_2,feature_9,feature_11,feature_13,feature_18,target
0.7834940016216375,0.2170897476824972,0.6391697072859288,0.0957488231440687,0.2579825162699409,0.5201109901496903
0.9538322082816588,0.9304002216001516,0.8109449813127323,0.1011569302986139,0.0447617080891517,0.7276322137473785
0.269762483992949,0.5753382373125779,0.6612126146702374,0.5001840060883829,0.3877779436965745,0.4676545932353327
0.6783588546502438,0.0352629550644613,0.8044727048635277,0.9666293581432618,0.1660527021190925,0.5358976222837848
0.3608328560527483,0.3805955881854901,0.310986253028907,0.9729573623838692,0.5726131778994342,0.4254952074859054
0.6799507379515445,0.5817511711286225,0.6518240989622806,0.9961469719380132,0.6197122275400267,0.7751360850941929
0.8578275037021933,0.7374343686444433,0.2150409669277136,0.5200457786651433,0.5900006155890588,0.6819862969436934
0.7669893949976295,0.2387493038272296,0.0293367571707806,0.3362422756976124,0.7938416843536625,0.4556584996222574
0.2975764689770894,0.7948448117674708,0.6211349311890294,0.7531621862401426,0.7289136111250313,0.6491439636118892
0.5510057810043605,0.1640219068636881,0.2632436837381099,0.877372400698304,0.8873968898868191,0.4886872405920807
0.067335232678503,0.3688492036371324,0.8731287349578924,0.400488765195184,0.2161114420317084,0.3710163776917337
0.4654056446978734,0.3262769326528617,0.6421489251302662,0.0020914503902692,0.6454721953207617,0.2329231963570521
0.0982331911957449,0.2168613021512652,0.133276906129643,0.3774000590711836,0.885006218617686,0.3016829877573645
0.9549119789139278,0.0192653215391286,0.2251959358799668,0.3482968783715748,0.3722667624562124,0.4081347576999558
0.1693022233988194,0.4728906334288014,0.4362040391812489,0.8015663153743899,0.0728279467188868,0.7032476004558178
0.301842191596174,0.9843030674932284,0.0046643268186655,0.2963123031815844,0.9040934061569874,0.5631212894448818
0.9226295208818992,0.8988817698058865,0.8162753411591158,0.4294349433388634,0.6453228645773896,0.8465944295408915
0.4232458981245763,0.295910260028057,0.97439453433318,0.2922654346910935,0.7580436523164021,0.4224232987882263
0.3640656573572172,0.9705892015588024,0.1996206489396336,0.9543419558203328,0.3587444837107265,0.210334509320857
0.6920391404833527,0.7620866800323509,0.4434221406982628,0.9039778873545804,0.8459859160744638,0.5978189324925063
0.2254187041347152,0.7465848247665519,0.6066335998487807,0.9750737367973292,0.4774844464002232,0.4785925408742098
0.8174957927403046,0.8842620619547616,0.7536899696689994,0.1932030952932161,0.003550954161714,0.7939081234455778
0.5790174251385612,0.3348807845943204,0.9304061659919628,0.382961931276742,0.3320855073937583,0.5121002208513048
0.8286588000986895,0.3416919665198871,0.43770819023209,0.6467606422568479,0.8983610540193521,0.7480946962080507
0.5768375993837735,0.2818392872795712,0.8577814728687263,0.9835155381267484,0.8390452640069529,0.7353750950518261
0.001616186858522,0.552210484802017,0.1188263175302863,0.0737082181586579,0.5436584305715051,0.1005465348719959
0.8897672760159983,0.2047410219643516,0.1524824053312981,0.1628351887613619,0.7707238506955916,0.4274374134114188
0.2725940340767638,0.276457238820242,0.3750270639543847,0.8907304140462038,0.9343237437265212,0.5696122884152831
0.9883564602711006,0.373104631777123,0.9836413595358549,0.522871103263227,0.1448075303000238,0.8621215838370959
0.5455680859442087,0.7675145467144001,0.0456829272973654,0.8708661581096147,0.222045279189027,0.4849118568075689
0.1925851224333882,0.4304360486583128,0.0963294341706986,0.795382288163812,0.1688259712432616,0.5369585438103222
0.346900797277268,0.9044450740687942,0.1047025866673782,0.3068147440063168,0.3579493479105764,0.3913971383622388
0.1539455494920618,0.529555807643988,0.5894532766144384,0.7530850247570254,0.2513453864749516,0.5282651118108155
0.9649686979498608,0.2729885824301347,0.7997909536416238,0.084244499114371,0.1305082110286348,0.7151472202691929
0.8041113297371721,0.6664961941002578,0.373334572601047,0.3387493711505884,0.1994447136131164,0.6300812067815913
0.0884091141849556,0.7641810337614263,0.7400327458432207,0.2294942843511789,0.5616158805221404,0.3006202250994315
0.7188671355149504,0.2664479165844663,0.0168652274197673,0.5855219329789902,0.5648258113072949,0.4125735106984333
0.787778877952028,0.6899881864645552,0.5298332184858419,0.94049709785338,0.76367047393854,0.7481491712081692
0.0732986942159242,0.0611618232234757,0.8876194414843845,0.4332946234335706,0.3433728191643139,0.2019279022270575
0.7773976518542964,0.6506953027939142,0.2019577741783173,0.2368942693559491,0.519451943864179,0.4462977760267309
0.7593837249628668,0.4445874222539763,0.3143331540730468,0.3335372633536959,0.108309121364207,0.5749383188674447
0.6568751684951033,0.571613080227411,0.0680621169654738,0.5790000898390326,0.9416545096075684,0.7469756673301022
0.428336265774557,0.9456716162214736,0.7964772532569879,0.3200372663401215,0.6321640506840228,0.797819909721774
0.6192127491296396,0.7139879683679526,0.246657419983017,0.2586134735540549,0.9815638783267427,0.6266632137518947
0.7117963596875919,0.6710493045832132,0.9803086091321834,0.9878345117678452,0.455721904788282,0.7416190073894379
0.7397897014973444,0.4302296385629272,0.4315921482648187,0.545798627455406,0.5971989805452307,0.6128285418189455
