feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.025887497801622153,0.020728484005597316,0.915494258954917,0.5177887752900807,1.1112433553010248,-0.6940174521921415,-1.1604123308696737,1.294475988470677,-1.4646432430423337,-0.9668261986712297,1.0819085207889452,0.5669869172507936,0.2263108680397084,-1.4630217715440852,-0.8850453544406928,-1.5301418943135574,-0.9797706591368399,-1.2406191361349646,-0.8070480542713527,-0.14694462963324237,-0.04656667020446372
0.2683264893485142,0.24642905376013705,1.409244094672362,-1.8115010181668696,-1.1489824676860678,0.17511377869395897,0.5886890078116387,1.3798349873739806,-0.9733375149486148,1.3513335623602147,-1.9856135714981065,1.0575507504255863,-2.166612451928079,-1.4331204280836056,-0.5692655070092991,-2.1150678698505647,1.3005949621998527,0.19867886493691866,-1.7863271552755922,-0.4496984821943916,1.0507416534880265
-0.984849845485,1.3654041481383383,-0.7899243197574474,-0.42737592333953983,-1.1173536161118196,0.10218873378418272,1.4098994906401503,-0.8934051565885968,0.967226935616065,0.30759003742561297,-1.097714765621297,0.63208568541061,0.43885550646083493,0.1418258913994621,-2.0304648689395504,1.170571425430398,0.5501134016293696,-1.77197649700816,-0.3321107981436613,-1.8682350143974407,-0.32589195555576644
-0.7761291561528049,-0.5291653763094679,0.5976207103848343,1.1253864002015834,0.5124264859554578,0.0009173223856587133,0.28148591642241316,-1.606085414550984,-0.4403112638895539,-1.8821944223069733,1.1460478758486043,1.0397055140159448,-1.7868437220914901,1.459778208122047,1.1413328460093308,0.8144034104703443,-0.32303352752108416,1.056933580308892,-1.182465192151315,-0.13341424810577446,0.03732436831618297
0.5491886324578031,-1.9300578109827964,-0.45117991089684917,0.44342904524757365,0.3372461698277099,-0.1286614568104435,1.4149372560990277,-1.88927983742615,-0.2769865240986794,-0.34251297457446617,-0.2910130376791198,-0.5127106414434582,-1.2781878781643532,1.47591274628468,-0.032496289056150096,-0.9334801045151562,1.3655823667977263,0.43055297510802626,0.27760012474570295,0.6604912430512453,-0.5510678340477023
1.4171111567610788,0.6309639184978089,0.6025200412416095,0.43616642375279024,-0.36021982681511705,-0.04774752344679049,0.40952796664950325,-0.22272111696602936,-0.2347776402913654,0.32782520519650593,0.870079506453822,0.6044441494954582,1.0126312356664489,1.5347377196277838,1.2346648721411029,1.4992694972079017,-0.30955541558833266,-1.1434378014756728,0.42414214444416026,-0.5815946649267527,1.3004500930753575
0.5351394143107754,-0.5362875134368252,1.1339047584410298,-0.8398563851547564,-0.6925725267219333,1.3885417958897983,1.392496275448065,0.8874790526507654,0.7151586571069283,0.8016394196648426,-0.6620484879059113,-0.8908865082526993,-1.386349791315798,0.20479849315058904,-0.7966640862599964,0.1181081584046882,-1.8160378507472896,-0.30513987350653865,0.33205250830563765,-1.7378733651149956,0.8103212397762323
0.8046213152032788,0.852093880041839,0.8663217182912747,-0.18292871817494852,1.1669887171601867,-1.3994009323942982,-1.5266570281083622,-1.341607511257367,0.4801843157657229,-0.8779699960204346,-0.9957492292175602,-1.8703627516741694,-1.2758018790683663,-0.4157801284265668,0.7427806884623727,0.7324065485299477,0.607043396169277,0.33931144320449624,0.9427413035119798,-1.1290861148184643,-0.38989934972700274
0.11209567177524031,0.1715728169410449,-0.6838493550087048,1.070830122431962,0.07446268332221244,1.5346182905521457,0.22158948114711194,0.41023378097683677,-1.8946833776709693,0.9690164527359775,-1.1584137076044958,0.5131950843008587,1.2799072800702669,0.8921664103597138,0.37700441493821,-0.29420994760649655,-0.022001986716711223,-1.4549803964362116,0.7532349313910807,1.2054076575409427,0.6370310276948388
-0.1747043924105837,0.9461328846332475,0.1957291460865385,0.7217296188215537,0.8018199983972527,0.24012006691717427,1.3240188866053413,1.4363514606760006,0.1583857094906202,-1.1960118695577984,1.138590370604783,-0.695408677555879,0.16744343085184824,1.2282225695535451,1.4043058856161583,-1.2751383501858609,-1.6582903093609176,1.4736721742456127,1.2088424392745796,-0.10927345840809405,-0.21378692214513773
