feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.26347694235091235,0.17629446645365435,0.29323147656068005,0.21856433604961087,0.4890032346328557,0.10768805522723976,0.044259338609657466,0.439235414525632,0.022131882968306274,0.0510344393989179,0.4017201481830838,0.0026719860773264203,0.3148431837139161,0.011955769347508978,0.008018941593270393,0.02580203961254933,0.021883748606689325,0.012645150042292929,0.008416073922527663,0.2342468494850195,0.008751528758586612
0.3897115393318425,0.24880306121565907,0.44115429061205164,0.017079390762012814,0.1278567591465394,0.2526831132139644,0.21417083796783276,0.5632645338073864,0.05549170976240778,0.2696582566841533,0.00831000503828239,0.004188777157448536,0.0022287083820399585,0.015602035666019412,0.01335704103549733,0.0013002384931178124,0.12617233248887078,0.056840381402236885,0.0018679931420091432,0.22867173061483023,0.015047071050856942
0.1553114326718235,0.45410452461630585,0.13595846629673397,0.1659912428352544,0.14486348531215604,0.2632982569928703,0.33390628729659977,0.13219690472752976,0.23141763657393763,0.18165441168893529,0.11799213483889416,0.0037196063670994024,0.47700690799298157,0.08337494493743236,0.0005358458077859273,0.3991503439301271,0.09632518583246233,0.005263803940939592,0.016981764549187914,0.01857081269996496,0.010612397751510858
0.17359088984540408,0.14329725184710423,0.3048545836154453,0.34287563611572536,0.44745426454289866,0.22048289128330262,0.176935880060745,0.03628027458096962,0.0895333662988396,0.010115426012926108,0.4953444405574261,0.004037128866763452,0.032928308202376334,0.14363050423943088,0.03484760914916787,0.300949804078202,0.0491144395194668,0.08458412098409991,0.006530807095977731,0.283998166799446,0.01082068061469121
0.45890780704696826,0.01225834989799431,0.16881178797693225,0.26320937204808625,0.42521784986725086,0.21063736540967185,0.3106374443687451,0.014760994249885813,0.10563660885508815,0.11164461340208862,0.2373136223715914,0.0016261639901077886,0.10169390982387674,0.15044665705296623,0.02000379337964448,0.0845943511317799,0.1310705634021562,0.06536710484894234,0.02324653111259615,0.47648215516069414,0.008984595377778688
0.5062666048948854,0.23002436467962992,0.23802440464553368,0.19629922951218168,0.20575871294168435,0.1664163431199512,0.14779866323797677,0.17223163195309918,0.08154105722742563,0.12765770739026397,0.3427855519312771,0.002548503251919283,0.43785465168665844,0.11529450714831177,0.028189908051894128,0.3191877448428653,0.03865958743056277,0.013568401145606219,0.018827093707394153,0.15406422004347048,0.012120458999586064
0.428110870751368,0.13930826725944598,0.3769453306116226,0.1010466910035829,0.197300317631373,0.430271097924111,0.28937990616241394,0.42671982083992943,0.17935885605483892,0.20309379606098968,0.16485991629279537,0.001057613829430461,0.0804668964156048,0.07562755854834598,0.01030549528897147,0.19803375106702836,0.005052616728220442,0.03882793848902074,0.022505294528278087,0.02812115070824059,0.01341121143011133
0.490091955419906,0.320882863583251,0.33782572770469155,0.17273656894758013,0.5887375071440446,0.05254355497648309,0.02874509011490753,0.06146551768055431,0.15946801792354282,0.06603389790969875,0.11702265424275808,0.0001473829949791714,0.09612379058659642,0.04906084001816912,0.02869184848353274,0.2829602147983795,0.0868137651693067,0.05860773394110296,0.030325876778125257,0.10444438391533795,0.009047891420993487
0.2701131802332146,0.18127717251961173,0.10471155853735137,0.262525177015385,0.27561908026157667,0.36436488040810894,0.13384929349709962,0.2642245636170368,0.00652192772976274,0.17517643333401037,0.07598735290921182,0.0024399619962544978,0.4926013784312779,0.08760505126735803,0.01908931318925705,0.11793186833935262,0.04777332789579101,0.008270154269098162,0.022237694742840257,0.4623563712990825,0.010223754796588658
0.22742704108172596,0.2712748365544537,0.1968392605979053,0.2296200709950141,0.4082895797761984,0.20270788608885584,0.2290001330923493,0.44552350425367,0.1077888417195399,0.03683695361356404,0.39251541903866655,0.001051771743781728,0.290243960710789,0.10363228132732906,0.03073049846873459,0.04015567142548705,0.00658832371889296,0.07948666366496886,0.027483807478571758,0.22963269172344122,0.00785737170712258
