feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.4896856478792298,0.1839218307149489,0.2900124996698888,0.1643343995201408,0.1038201426434157,0.4111338725118015,0.2020714833008915,0.1701659140276462,0.1801707376167914,0.1498361999929597,0.4578759731524917,0.0029473986419614,0.2823166968113134,0.1185512771327549,0.0173344942957238,0.0118112460908317,0.0249139403900652,0.0620889147999302,0.0318974679725228,0.0341636723313718,0.015483693648986
0.1646989464856019,0.1471714361633429,0.1386594521593275,0.2353038644990064,0.4355365540121662,0.4369777347054631,0.0016926516699238,0.1066730007259151,0.1769643710455491,0.0319191764715551,0.0551651305388564,0.0051177781139893,0.4773648458698821,0.1430089816625521,0.0262183260602699,0.2885686609294997,0.0621902513080272,0.0205283541398289,0.0432278768103867,0.3326403807084613,0.0098433835852925
0.0850436854718364,0.3080759926783072,0.0599923555103002,0.3625672774777683,0.1988119303753626,0.1828109193907353,0.0440194595478259,0.4287800505031167,0.1999968714986096,0.0500021372150297,0.1833038082043026,0.0029974145963924,0.3017795086553464,0.0041963041766941,0.0156301996752098,0.3577519054094015,0.0587924362829678,0.0280628469527086,0.0044644236925726,0.4520368726773954,0.0061480444180856
0.3957962507872035,0.2151876423693404,0.1794219866058966,0.154916091544289,0.2772523333039319,0.3322721813158505,0.1783275189546359,0.1452986173193638,0.1736593956774008,0.0107740225751589,0.1768184340337408,0.0005245941845478,0.4689545789240399,0.0865379629210648,0.0296707681232596,0.132238037785815,0.092381075401609,0.0362060490021742,0.0051206846705073,0.4283266349150994,0.0037514983200764
0.4899062177945845,0.0520029764276489,0.2829609047965936,0.2321400682729431,0.1549941525899299,0.2536287705320903,0.1824060613400564,0.443184194046158,0.0656670096729602,0.1475353807197412,0.4190505682203159,0.003671853321252,0.2965331368329041,0.0692818181046735,0.0015825262055978,0.0470210130099903,0.0123880850154548,0.0249403003071999,0.0181116556960323,0.085859690670289,0.0134276680678618
0.5232777287833916,0.2234762799227513,0.2534517291692088,0.0101828042150075,0.4584905924768442,0.159832693547251,0.2444067857452349,0.3657875529869214,0.0858226961318026,0.0952346915166831,0.0646227970089758,0.0019730173442975,0.0778825844841627,0.1031716081431494,0.0291061391508154,0.014869136955181,0.0247126719088126,0.0521811280659297,0.0275620136183818,0.3741215116624111,0.0121780638980425
0.3305131580786243,0.206318854908108,0.3252153573565013,0.2571268898515947,0.1923784765719852,0.1044048270809232,0.1464623738880482,0.4876517134592691,0.2016685068136074,0.0276703716668397,0.2405816746236904,0.0043682728602163,0.4298287180102276,0.0896899710543295,0.0048810587881691,0.0653675741967294,0.0870167680647898,0.0081581142752064,0.0020678758623286,0.2548358207811322,0.0116954182146124
0.0597133537887651,0.0103051261915255,0.3776897934056901,0.3035482548591897,0.2945650987959746,0.1506613943853629,0.188425942220149,0.2827701259359259,0.2069539068931974,0.2699222994137257,0.3182641719990933,0.0035375218646937,0.4734759102143299,0.0435292698711479,0.0321804713991413,0.2683420742244615,0.06622336631643,0.012297967309402,0.0289079012623446,0.1221723255707428,0.0140675004774666
0.3264285397623042,0.3193714152230901,0.1798355033172581,0.1884442524894826,0.5010953089562201,0.1108220441248996,0.0322501759512094,0.2541398380757665,0.06358586062582,0.1835498910367078,0.200998419644297,0.0031458232207531,0.358462128896415,0.1026605600485187,0.0121042071836585,0.2498854224052637,0.0890083414613554,0.022675158898488,0.0115131543209468,0.3258549937689641,0.0084208493041036
0.747161847033933,0.0103425456511353,0.0362041100895978,0.0518719478238206,0.3623370955123839,0.0697756901465304,0.1263224568720981,0.2758630229092889,0.1166517944576849,0.1915843378948599,0.0771430001180616,0.0033013872955644,0.3695726841206715,0.1003491769028361,0.018663468841555,0.0090756132746025,0.0518103423456634,0.0351210311639157,0.03127141994232,0.0325759277130458,0.0105133644871106
