feature_2,feature_9,feature_11,feature_13,feature_18,target
0.2900124996698888,0.1498361999929597,0.0029473986419614,0.1185512771327549,0.0318974679725228,0.015483693648986
0.1386594521593275,0.0319191764715551,0.0051177781139893,0.1430089816625521,0.0432278768103867,0.0098433835852925
0.0599923555103002,0.0500021372150297,0.0029974145963924,0.0041963041766941,0.0044644236925726,0.0061480444180856
0.1794219866058966,0.0107740225751589,0.0005245941845478,0.0865379629210648,0.0051206846705073,0.0037514983200764
0.2829609047965936,0.1475353807197412,0.003671853321252,0.0692818181046735,0.0181116556960323,0.0134276680678618
0.2534517291692088,0.0952346915166831,0.0019730173442975,0.1031716081431494,0.0275620136183818,0.0121780638980425
0.3252153573565013,0.0276703716668397,0.0043682728602163,0.0896899710543295,0.0020678758623286,0.0116954182146124
0.3776897934056901,0.2699222994137257,0.0035375218646937,0.0435292698711479,0.0289079012623446,0.0140675004774666
0.1798355033172581,0.1835498910367078,0.0031458232207531,0.1026605600485187,0.0115131543209468,0.0084208493041036
0.0362041100895978,0.1915843378948599,0.0033013872955644,0.1003491769028361,0.03127141994232,0.0105133644871106
0.376727913739064,0.0268196382358818,0.0030387777268654,0.0921235584028541,0.0139519557305576,0.0103358797109437
0.2930599692704209,0.1539256512851928,0.0015108963544759,0.1157221560148712,0.0230501531472096,0.0129298663461988
0.2450150709942718,0.1945152582917611,0.0034797606829852,0.0141305910034004,0.0032514742286437,0.0103214356957953
0.2394348648415685,0.2260109236889648,0.0006130090084465,0.1122246182742551,0.0057258455415237,0.0071757523306118
0.2265093605423031,0.0745784469198985,0.0018865785362455,0.0988841464724854,0.0199541126378074,0.0087247221405325
0.27923366308062,0.1715968109242977,0.0043540094331318,0.1266680437201559,0.0278199852786783,0.0150275177086894
0.3857930131882202,0.0419153128283776,0.0028383132104402,0.1002760808710877,0.0063019414134386,0.0116815505562689
0.1008431359087285,0.189939315181899,0.0043683147590552,0.1291279487501441,0.0293752924328836,0.0127969159192522
0.3216710451202583,0.1586297626058653,0.0028218741624809,0.110135662714252,0.011848406930476,0.0137111731347291
0.1881328584093944,0.0022274174209962,0.0008191965796744,0.0288357832201593,0.0207996217321941,0.0056461576780631
0.1929678463714801,0.0925260101189565,0.0013829668850554,0.1048793970187007,0.0128242569730674,0.0085783916316932
0.0460157444440919,0.1738651124549003,0.0058496357911275,0.0934042789640117,0.0183194969761005,0.0118782977969559
0.310818143266022,0.0623868024809781,0.0019216603225518,0.0143220744147702,0.001807079841932,0.0090215053590066
0.0875645048588671,0.1359282577246431,0.0030935446834407,0.0092187646384829,0.0050741579289115,0.0053091710776411
0.2109906368353634,0.2434228967133399,0.0020361938594387,0.0693301271534174,0.0044093607682932,0.0148736652452235
0.1413629695136946,0.2721869682669702,0.00267223971359,0.1205672505382552,0.0251120532806189,0.0100961879082678
0.3055421085148642,0.0312363494518758,0.0023994957111031,0.0393232033284825,0.0212600741690719,0.0075105187640793
