PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,target
-0.0447286495126995,-0.0802602670937224,-0.0499551892643217,0.0691298895875676,-0.0107490295759662,0.0431217754711139,0.0709021097227324,0.0074167001549488,0.0045479580221042
0.0511255305850322,0.0425087654230141,-0.0114161859284963,-0.0747820041055851,-0.023408633493698,0.0506108151667146,0.0385139936052846,0.0087922699324816,0.0029475875432251
0.0683051117095856,0.0250195992672909,0.0566144359242411,0.0047712830319741,0.0543351331686016,0.0132034235969334,-0.0391901137803226,-0.0545239627901833,0.0018433454140015
0.0265248293931006,-0.0351647081016572,0.0129051677156967,-0.0532363924941643,-0.0223773550133982,0.0118711111690134,0.0321485113504981,0.0003754747750255,0.0010647271408141
-0.0395215056421227,-0.066615955776577,-0.0467278962357867,0.0685091479742675,0.0459417954533934,-0.0344197089577049,0.0501003959902045,0.0237004112605709,0.0040735649967768
-0.102683160718056,0.0050473283627225,0.0334353761968482,-0.0689379208059219,0.0490756630911159,-0.0393988791602492,-0.0008745622766539,0.0100109823946969,0.0038028591043936
0.0294104095215608,-0.0336492192416,-0.0211619512104504,0.0144459575507372,0.0660982591822468,-0.0296978448225273,-0.0090378215298025,0.0241529989558299,0.0033627798883496
0.0609210977012596,0.0259205222083624,-0.0552386250078498,0.0553625859132211,0.0093630855858855,0.0160572477179621,-0.0161720991538895,0.0642526534896253,0.0039878911475668
-0.0030737476083019,0.0338262837162325,-0.0126423786571114,-0.0379414628569798,-0.0100708713738438,-0.0141738235842205,-0.0371249714208824,-0.0184921496452599,0.0023759172791625
-0.102487317616072,-0.0940105978533126,-0.119192973383694,-0.0936809387023963,0.0047889158312701,-0.1053758653633296,0.0326924292911863,-0.0141665022248587,0.0038545617644235
-0.0156804051703612,-0.0271218113211936,1.4111906913093046e-05,0.0726186662925892,0.0473687837584358,-1.0245097535631352e-05,0.0224230030660681,0.036412689980472,0.0031310085312724
0.033980165209225,-0.0928173522548372,0.0406615222287437,-0.0604335041591205,-0.0214846706346375,0.0332337234981151,0.0086315810436126,0.0513065363723634,0.0038432093863243
0.0663702887698338,0.0585740229142599,-0.0051684409357994,-0.0113449954300952,0.0118411418830694,-0.0368151686992001,0.0334313148854241,0.0452566350327605,0.0030705282982574
0.0230462607722152,0.0688633662983369,0.0472876022347353,0.0587070915757318,0.0487772479125901,-0.0177839748308506,0.009770628688359,-0.0050626341709417,0.0021042177017125
-0.0133157058538559,-0.015723710465405,-0.0924437586984854,-0.0133017537713716,0.0316978580937091,-0.0906282197316422,-0.0224170870167076,0.0167095266380481,0.0027447844317352
0.0057557053053953,-0.0490609128142852,0.007756408743977,-0.0418927204237096,0.0458315976435243,0.0231205424899647,0.0350402784299844,0.0053645501587079,0.004178058706774
0.0322061683749245,0.0206566499828447,0.0434309518416361,-0.0017333851603347,0.0186135609988742,0.0652193434213432,-0.0388653494807708,0.0147472920362778,0.0032624527456416
0.0644182414493467,0.0122562824830951,0.0729360372510964,-0.0119956496948658,-0.0100071995455672,-0.0035201773650307,0.0200108266380746,0.0134135393926958,0.0036572743886536
0.0287309029164166,0.0602952524748057,-0.0967531801209203,0.0465333241425389,0.0477821954612609,-0.0335232996157374,-0.013502060712034,0.0279539461899387,0.0041236829990012
-0.1015554343947896,0.0105101549472607,-0.0669516825850279,-0.0128723875499578,0.0269240376531751,0.0162477688384219,-0.0303708489506433,-0.0416856436534466,0.0017079585675792
0.0549113231651397,0.0481840698518318,-0.0908436907270746,0.043155298328114,0.0363369758901361,-0.0139265792147997,0.0461523572624937,0.0194918552534073,0.0025836058272526
-0.0872432549570277,-0.1247787778484052,0.0459566617185842,-0.0045790973488587,-0.0360135153445144,0.0159068954041799,-0.0086810854863792,-0.0599076085458351,0.0036396794761839
0.0641878932181738,0.0331105954686726,-0.0302252902101125,-0.0542912830074222,0.0709714140948039,-0.0151429398473313,-0.0293460736464927,0.0124599711001772,0.0028187228847081
-0.1104504107937889,0.0430522546397861,0.0388868062311084,-0.0609667373875714,-0.0618230983649453,-0.0086537361707594,0.0539662753991432,0.0071018902582681,0.0017071663004031
0.0214400918499669,0.0508066552776999,0.0229041080885553,-0.0148955068932052,-0.0052741731307424,-0.0058890323776722,0.0140072013962302,-0.0113132225145637,0.004243467986607
-0.0275430156034118,-0.0132482644726065,-0.0896134048049196,0.0055320082858008,0.0269789190928623,-0.0571420234722659,0.0018957038507281,-0.0428201848649891,0.0031133135516853
0.0973592549006163,-0.0953288546414213,-0.0831357980319561,-0.0408888973806109,-0.0196387352336361,0.0267776985746244,0.0152898183368123,0.0150324974989988,0.0025556876155008
-0.0377359772674007,-0.081162591472231,-0.0403212869743088,0.0778187264365881,0.0390926979820551,-0.0242805744559367,-0.0337853748640294,0.0099732104346304,0.0022899858069737
0.076399444524253,-0.1164107145493195,0.0166495687236945,0.0327144089219415,-0.0461346963231729,-0.0516848279126644,-0.0077545195248825,0.040724509906278,0.0026981022992046
0.094917532964524,0.0026722940482526,0.0370521814644137,-0.0265577837598292,0.110011437865236,0.0382134673010577,0.038958121193896,-0.0666008966716219,0.001783894536763
0.0258113253156763,0.0362020546672365,-0.0522840263079399,0.0619915353804048,-0.0623651717302567,0.0846557488279748,0.0056763323301488,0.029967221407689,0.003900374421482
0.0062724840094792,0.0341209602037658,0.0664464835471785,-0.0365603884572124,0.0448968923832977,0.0097362908080841,-0.051139510399131,-0.0309073634180243,0.003136110532006
0.0509046884408265,-0.0114009025200777,0.0731473086588852,-0.0674878591108537,0.0169677197910791,-0.0116770680668711,-0.041162933934365,0.0347601006687767,0.003724746853333
-0.052908315239557,-0.0759157149090915,0.0498994109633876,-0.0384602682996976,0.0685792571816067,-0.0145844063951767,-0.0218094403133186,0.0281220650746413,0.0023992767206493
-0.120919375959232,-0.0494872441370463,-0.0393878207217372,-0.0159855933184877,0.0407423558939784,0.0392015672570308,-0.0188626950940846,0.0382130296241289,0.0041629877359769
-0.0752958992827742,-0.081909114775974,0.0684542539258882,-0.0400585147358413,-0.053170962502773,0.0129299240488702,-0.0401198856422653,0.0139845053072102,0.0059122506828942
-0.067648540794994,-0.1075544682946084,-0.042597069407908,-0.0344101145680879,0.0505060607752686,0.0241047298516119,-0.0728956895019032,0.045365642264832,0.0044820637395426
0.0721602058276362,0.0078996282321878,-0.0814340454110109,0.0447820401600193,0.0226457308801727,0.0249963594421462,-0.0081174225930182,-0.057038778090642,0.0023070683635742
-0.0842373218708523,0.0250718034148273,0.0043637767502736,-0.0294964459668837,0.0395824936657358,-0.0484711651361237,-0.0168108273101832,0.0482700910417512,0.0033951235734068
-0.0164762265080312,-0.0182495963147752,0.0908222509562978,0.0287373714884222,0.0753229704470358,-0.0111331716348881,0.0020545391908432,-0.0235220226630837,0.0020804302415053
0.0596712695303646,0.104732261207564,-0.1018211034668514,0.0156531586892122,-0.0593525080503702,-0.0659839355645871,-0.0344062637154209,-0.0384348355547501,0.0022988872452574
-0.0205793171973758,-0.0199543565748498,-0.1040242559012404,0.0148244058156184,0.0559333562759373,-0.0661100739916773,-0.0395014289210925,0.0221255528895538,0.003677643679763
-0.1237485396378286,0.0059890576642448,-0.0798607072380499,0.0250224836560012,-0.1015583598057148,-0.04316361727135,0.0129672958272619,-0.0407771859006525,0.0025840680188023
0.0219638899356087,-0.1130443762897131,-0.0546561983686379,-0.0345672244353424,0.0186306976331011,0.0202456880384356,0.0285818041700689,-0.0334195130300309,0.0014895434037954
0.1121359297363009,-0.0016710436288121,-0.0968881953041739,-0.0133498238695829,0.0543740032071618,0.0336010537235708,0.0035978954375102,-0.0492157611915272,0.0010099062495669
0.0339488429528336,-0.0855997908520922,0.0444906446425718,0.0280927010390293,0.0042967074891621,-0.0104928939649883,0.0368429594254302,0.0215960298969481,0.0030796058728217
-0.0128521714655342,0.0174784970686992,-0.0197925472283793,-0.0037171856385886,-0.009123259301728,0.0267480258688677,0.0021868327716253,-0.0209419351247,0.0028314504014306
-0.0793063898935856,-0.0882807198018008,0.0117309263240243,-0.0287457782145084,0.067320671609395,0.0636663384488677,-0.0327348268518451,-0.0198192560075616,0.0025377708932374
-0.0342355520228395,-0.0786244787470703,0.0615635684121518,-0.0082722180733669,0.027223596362722,0.0496638914277818,0.0252936782409049,-0.0135608831430464,0.0038439473440023
-0.0073663427693384,0.0536736017962121,-0.0413528505925621,-0.0163707490285713,-0.0537011307971682,0.0458496661173376,-0.016413424961058,0.0479079770092093,0.0028181632387074
-0.0782050859787213,-0.0951008183528826,0.0020871788110488,-0.0225932207722895,0.0011852673155027,0.0492686474070345,0.0043505423323464,0.0143652364669972,0.003469799660726
-0.0013592595660725,0.0109990980670176,0.0212469135183969,0.0431200902623783,-0.041280912908649,-0.0721348895605075,0.0192857690615251,0.0313829619981873,0.0025805531477096
0.016532083115464,-0.0327028631740666,0.0577444305166723,-0.0789820352722636,0.0516020963439748,-0.0561950952378419,-0.0635465839369871,-0.0694678905623398,0.0022378459417893
0.0779616619528491,0.0010559593452509,0.0001164284804702,0.0251880218577207,0.0058843324097002,0.0402191175060164,-0.0371722865275616,0.0330289952209193,0.0032831335260911
0.0428904777020887,0.0072651271591584,0.0669879054172134,-0.0542404643230679,0.0197924031939413,-0.0355182680251384,-0.0070143933240371,-0.0450702264171019,0.0025803501112426
0.0223872396357267,-0.1036664678371156,-0.072999684195677,0.0168416045281289,0.0426924609212818,-0.0234546730346592,0.0358016928639104,0.0680702139228068,0.0048200468076161
-0.0021240614132793,0.0607210727255117,0.0628477861118794,-0.0077914432850833,0.033514416328898,-0.0214849919563439,-0.0226841003609022,-0.0164151172688863,0.0015837290861575
-0.1087413974755974,0.0726567503756717,-0.0441931388260486,0.062312290446216,0.0218514159931065,-0.0595723667117051,0.0049371539954633,0.029062120298142,0.0025530768902565
0.0820601899242606,-0.0073917420027707,-0.0769023555250985,0.0544236207819396,0.0251954933696685,-0.1069807741852907,-0.0116665156918197,-0.0441437921545375,0.0045839707489247
0.0283648850572354,0.0459163380813416,0.0265989560363255,0.0997405660514176,-0.0060411041578473,-0.0380325572628851,-0.0029192507302452,0.0388658140793737,0.0032028307594221
0.0066765664917381,0.0373567152819148,-0.0154739788637748,-0.0154069094014096,-0.039497887310225,-0.0348802994156465,-0.05312885078813,-0.0136522132211918,0.0018796860273379
0.0354569590579814,-0.0492588642775518,0.0593410305998763,-0.0189252102480033,-0.0242747391355004,-0.0041517623986031,-0.0289173979212219,-0.0550115146833872,0.0019679199992967
-0.0769372783160581,0.0265298128295251,-0.0245386650725475,0.0561074135671487,0.0254913607217903,-0.0729019123883624,0.0292170384469985,-0.0267227274650295,0.0043277313964444
-0.0069242791596154,0.0234331494454172,-0.0793379585504534,0.063135811784481,0.031384544120096,-0.007318193348167,-0.0551971628524253,-0.0040257028062201,0.0029284589576133
-0.0676210944141939,-0.0519522344305999,-0.0607669727126234,-0.0794473180834306,-0.0392632751902614,0.0460320901220479,-0.0329440352775921,-0.0127297730231023,0.0032546005158723
-0.0487893314298585,-0.0391684170823754,0.0649617977272293,0.0970139108075939,-0.0523839276625782,0.025831634220474,0.0286577325660662,0.0535844494069388,0.0021300862981638
-0.0856223827672616,-0.029722899248983,-0.0336587976335594,0.0329175625162698,0.0937165609260672,0.0554060461926411,0.0317568410654298,0.0249559839949512,0.0039331321877142
0.0713999341673287,0.0100804260049807,-0.0291337846446789,-0.045154544919388,0.009621883253782,0.0398905100546484,-0.0143703858596073,0.0135575920514389,0.0026933132025779
-0.0103523768630374,-0.0690716326106603,0.0128749797687531,-0.0412777418316356,-0.0441906476353506,-0.0526136877505659,-0.0413077180625078,0.0382177672797875,0.0027482214031999
-0.0061114381252083,-0.1089555623496261,-0.0796802922870968,0.0472807125892754,-0.0321243969400881,-0.0194708023402183,-0.0196675645315335,-0.0347495986831551,0.0020136362151837
0.1203026569262921,-0.0220660368361148,-0.0714843438836168,0.0408742337324122,-0.0470022977793388,0.0250911082145717,-0.0191705587592408,-0.0699380776961107,0.0023860956775821
0.0305936068473154,-0.0079981387827638,0.046393088021143,0.097488190707801,0.067656890547534,-0.0042149111976223,-0.0865670915699996,0.0039018934480509,0.0039005044812049
0.0746325005723952,0.014697492788592,0.0016584969406197,0.0575423777113402,-0.0652339755928993,0.0024306010105206,-0.0069441393712757,0.0541725036475116,0.004356971134959
0.0079223180674016,0.0475555909834769,0.0453767357710785,0.0047798001032823,-0.0568051099703114,0.0376843532340096,0.0407994739798169,-0.0183517204441217,0.0028160086009039
0.0436581683191555,-0.060891577451992,0.0260191062548026,-0.0248570929708039,0.0623875541389713,-0.0382033808919866,0.0231690425445038,0.0634603839159594,0.0036093049201681
-0.0284434512544887,-0.0932820239387212,0.0569706584786673,0.051335041138838,-0.032250384053019,0.0162949149486846,-0.0145792955288822,-0.0494265975726295,0.0018526664614323
-0.0407766225163106,-0.0388453122083791,-0.0143393843623864,-0.0439618854533331,-0.0708643116200501,-0.0206381338275886,-0.0363250949062758,0.0254496731854262,0.0041284217294875
-0.0632046432239367,0.0939987557497764,-0.0409678901301532,0.0440601020177677,0.0525935300225573,-0.0330616242998727,0.0239790350485498,0.0360071800087475,0.0026865450392255
-0.0656529768191838,-0.0122781194824222,-0.0321360308990514,-0.0459051002229608,0.0557055880420751,0.0661289295848205,-0.014330867811719,-0.0129344357200916,0.0029793172563786
-0.0108578127357422,0.1022776779791566,0.0439047285421088,-0.0110186557035934,0.0322934012526219,-0.0522447073753139,-0.0100474559116091,0.0241678226546012,0.0035464376889497
