feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.7910978638022524,0.468923448493359,0.7176569065998146,0.4540077532356866,0.1656084166972401,0.9793117646024448,0.7203289705816946,0.3192299623694141,0.7456465323492215,0.5914937393757933,0.906982219835056,0.6530096899358186,0.4370916764065359,0.8871653050297423,0.464574477642165,0.0287295367803116,0.2020946440742783,0.6804811504318186,0.9103848027715796,0.0552478075139157,0.8588661507874209
0.2008689801361986,0.2837655992564986,0.2597927738622305,0.4925877538397138,0.527757870847506,0.7883278639579702,0.0036327332777907,0.1513141697885432,0.5543886594430693,0.0948929881401679,0.0810277639771308,0.859297976371824,0.5604596270661802,0.8107654275014525,0.5329632052031898,0.58534725188487,0.3826662659133232,0.1700697978971031,0.9348334525117122,0.4092950439223755,0.4083326254303163
0.1189457832463255,0.6853694741123715,0.1291891288783236,0.8737495000337904,0.2768925129521973,0.3786583232475279,0.1360314094189799,0.7019498031599564,0.7215042669664102,0.1715917413302715,0.3152749920291581,0.5788655756778464,0.4071969836239074,0.0264480865949726,0.3643405370770392,0.8362802043795172,0.4162872471800543,0.2678071480191495,0.10940009793035,0.6401277086835695,0.2905433785354954
0.6478616185781647,0.5562847665603753,0.4498734128956092,0.433732712484145,0.4492965478602325,0.8018521639268709,0.6441587394908302,0.2761749326413365,0.7283423578773102,0.0424680368133951,0.3537900143065375,0.1172594752503418,0.7370312577094961,0.6560788614345053,0.8088184873042941,0.3576223039088108,0.7608549164509546,0.4019448519926773,0.1465166767536996,0.7051721342472431,0.2031025413043567
0.8730051434929031,0.1453043376214088,0.7722883505508462,0.7076494949890036,0.2730898863630657,0.6658108741217956,0.7171391412698231,0.9180713862947528,0.298546461898675,0.6424071333616239,0.9155179112819546,0.8974799938760187,0.5066255347608922,0.5714784448052525,0.0432228031122401,0.1365095945421666,0.1106034595015597,0.3011770150482101,0.5694064201261636,0.1536162165658404,0.8210213601360593
0.8819380382995076,0.5947041041029016,0.6542094059265874,0.028819805591327,0.7651763301182729,0.3962073407264792,0.9090654491901884,0.7165394890606674,0.369500953165327,0.3919313690205527,0.1318721742995803,0.4557874738309349,0.1245381992825514,0.8052835133026138,0.8166747852669962,0.0386848332889738,0.2091250918656161,0.5964940496097643,0.8203849100030264,0.6339222315084228,0.7027842916593978
0.5299145446035299,0.5225198882358811,0.7992015744834544,0.7057348406714474,0.3052664877543872,0.2457891777602584,0.5182004669687272,0.909549304705444,0.8290307959615262,0.1079106199813857,0.4723107879469375,0.961384341515997,0.661737377116747,0.6662768695527118,0.1270576878601284,0.1716373427975014,0.7021819529441974,0.088331202696453,0.0568173076903833,0.4109729040920711,0.6416381276016699
0.0750757961954173,0.0194011407591986,0.7359117880545533,0.6605665305857693,0.3707493828738098,0.2814562770089008,0.5286234211782671,0.4178678308955767,0.67419606959995,0.8392803795009156,0.4955126673831893,0.617079074766342,0.5777507790818348,0.2558065881034533,0.6809077742875005,0.5655652168229502,0.4235185031049321,0.1056814651728343,0.6490897551421083,0.1560550409355065,0.6114630543055883
0.6415184423034705,0.992324174991098,0.5414432929223402,0.633727881759056,0.9757162560015784,0.3201638620336156,0.1391299381467453,0.5806249593045768,0.3190818261434559,0.8820361419429444,0.4835757558457194,0.8482962122055958,0.6762747623684,0.9348860935622214,0.39414790792195,0.8152621700723057,0.8802484442933433,0.3021098210619484,0.3987753289964086,0.64408852233051,0.5648866230657172
0.9708072504768136,0.0199183741085506,0.0717850043931478,0.1148128963293699,0.4658894481497577,0.1322920536585418,0.3616170483650741,0.4163101303046703,0.3872396537436767,0.6081541739978511,0.1211929494871151,0.5880793661357936,0.460181292681687,0.603529661436558,0.4016702161557389,0.0165824367040315,0.338273894849813,0.3092237024630243,0.7172615567404298,0.0422967191175779,0.4642293532837557
0.573365762068018,0.2978121090748814,0.991964461332404,0.5701506974100637,0.286557762318999,0.8866709269382804,0.0203943763327299,0.8249560602923129,0.0137410316204323,0.1120876564062934,0.8754511846868871,0.7163726167909351,0.3983009025539132,0.7333171165150754,0.4650673204165026,0.8305641291536544,0.0988280449895965,0.0041340900630186,0.4226437177341536,0.3858761391868484,0.6069912959621495
0.7492682910932786,0.2453965935115985,0.7749225622942597,0.9178254758835578,0.1536518975877878,0.636923287534977,0.8601555040082262,0.1260817453638302,0.2176193808536834,0.6493492632281047,0.1364379701955288,0.3573935977335664,0.7230688173304867,0.925386643616172,0.7989343822915494,0.4053470439461027,0.1353150120367745,0.9455444123018978,0.7025254981981228,0.8371027108686879,0.7652492635800902
