feature_2,feature_9,feature_11,feature_13,feature_18,target
0.7030880812092514,0.2886201471034406,0.5638640937042948,1.3424062707338735,1.3399758414271952,1.740500770367732
-0.8793658532721828,-1.4264834402536823,1.271164696507959,1.0823639532062277,1.4237101993819097,-0.6211640340449136
-1.3307535840094384,-1.1615899490238442,0.3096461852857474,-1.5872175383468226,-1.403322488105153,-1.2386069169231153
-0.2224158246498066,-1.6075428161484009,-1.2730625507796305,0.5558571781718357,-1.2762016478835738,-1.6969655875536154
0.8919033590293637,0.4644590769728651,1.402079371614123,0.2679026798687566,0.1721565037243274,1.54212106035427
0.4838030577830863,-0.4006058285845518,-0.1123516757283185,1.0637051579453856,1.0317345554228607,0.922330728487336
0.9849198983400432,-1.381524613642537,1.6211881944582809,0.5905681456631406,-1.5834136680684998,0.6018068707666103
0.7661799613458848,1.1443976591598466,0.4406688012931521,-0.8065498434954976,0.4450645361993509,0.4436312754711383
0.0940647785848277,1.292062682545441,1.2334429501057902,1.5048335526315126,-0.4122391588062364,0.1994809244242056
-1.529151702909683,0.3461600745323111,0.3412375066234925,0.3769954287321185,0.678546634316263,-0.3281573488073041
1.651140217656793,-1.3670984370025396,0.7811165472212394,0.8187530819709703,-0.3304921409704046,0.4201906352098674
0.9010076291382672,0.4884350210451906,-0.4497147372875468,1.472500268088041,0.6280770004535107,1.2497676835436635
0.5557124513730721,1.199422258018491,1.2685980719223795,-1.2793449827435857,-1.4299621075188549,0.5657073086381955
0.4139969478208327,1.5446923523556846,-1.1785246329981685,1.381737644902773,-1.184356497630957,-0.5561562191276804
0.4945789144137035,-0.5627503434445446,0.0050559956291676,1.2765325646440293,0.5077453746268543,0.1951366948024618
0.6470793546112763,0.621147648231799,1.68363825009357,1.5983316239727523,0.9818703637546896,1.6732943010389305
1.608451913284319,-1.1695737705215463,0.5370664598116069,0.9429351908381932,-1.151192724546385,0.7111028744113809
-0.9511753910086752,0.7285837613524584,1.506692088608523,1.4756636212830438,0.9736811846472714,0.7938457203020726
1.1921183094532417,0.5802854619267417,0.63850761942589,1.3504320820134477,-0.5319436150314808,1.5387404704016563
-0.0853754648302732,-1.7246117223670772,-1.022223825990109,-0.9072142727419688,0.3581993739895904,-1.0684351559058498
0.2162881407793749,-0.2308785101616365,-0.4069383231379455,1.5501935681105143,-0.2669926033286765,0.2337237202595868
-1.4901921972988523,-0.0203644625469514,1.5768574849916903,0.0619399148307402,-0.471712332683334,-0.2585907768047218
1.3197165993373063,-0.764578705613955,0.0249006293347568,-1.2550700161798307,-1.5783548681290682,0.2767727174988921
-1.0465769278483543,0.0553376802947307,0.6199126796498394,-1.4509356214135405,-1.2991601916379931,-1.2900651011091098
-0.010657255157942,1.496757750079753,-0.1613039691281447,0.0504669825321592,-1.3616490446327525,1.469725621538805
-0.7626754654689657,1.362940325692543,0.0288158744452536,0.9008612297767684,0.2808778228018707,-0.3212159970550986
0.574932560118599,-1.3727948002574455,-0.0349457718197159,-0.7779253989897813,0.0900405710986475,-0.8263826018762583
0.9965810863675054,-0.23205947633927,-0.2563043945026099,-1.1380653978819817,0.8481544099491788,-0.7176763792189109
0.8823129599495544,-1.6367795132588352,0.6901578522930315,-1.5942877412977705,1.3682245438052645,0.0858679535361341
-1.2504301672487528,-1.4818313015939268,1.362634651613274,-0.8847575180863846,0.6380182902631654,-1.2749117514587192
1.157516080239549,0.0934009215557925,-0.0973851693124614,0.2489105761645534,-0.0869351221390305,1.243184619465961
-0.6708530301443357,1.5807862529915142,0.490904037839654,-0.6873240749309049,1.2710239028138128,0.7142529220533038
0.6579672787859809,-0.3147281615921651,-0.0009688871144287,-0.1810063390696732,-0.0302455913876613,0.4358543384248384
0.9550872041646408,0.5634054274005978,0.386897045854439,-1.6030435780254142,0.2348395164626411,-0.3417865682325126
1.0856498532197367,-0.0015969016141589,0.3201734714035293,0.337726523121443,-1.5820286123570293,0.8400320473493865
0.0344463390411845,-0.9403381454453936,1.7360368566171178,1.176653301115714,-1.5924233877461436,2.0860695297262124
0.9989081499746908,-0.2453582666505906,0.3225667322131498,-0.7994374601208828,0.3527142351503606,0.3430850322134112
-1.246748200636338,-1.0243156429469935,0.2864835511545915,-0.3752321987177353,0.5463848278717066,-0.9830902841638864
1.4574714608009245,-0.7962603108560343,1.583809636521518,-0.0272729950146828,-0.6440077992329,1.099891052395198
0.4898234105149084,-1.5023461033263603,-0.4486615879354668,-0.3887765223022439,-0.5313195516271089,-0.7174765612953238
-1.4178550389567242,-0.7357932659864493,0.4764551615935388,-0.9004426271515854,-1.1058580197866588,-0.7836744405601533
