PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,target
-95.86813281131873,379.41571882409943,-425.0252111123332,-144.40355190504965,-55.453087036091745,183.65722055774256,417.01070508952535,-151.16327162757665,15.567026568138374,23.538745099571567
-4.599765451891145,-227.87158178142226,-27.906796332713554,-136.07956686064756,-142.1214404668342,-434.0613179427293,143.49082698545521,-55.69006175187777,-156.59418398095193,11.337853990065538
-125.84632073668695,-169.50822533410093,220.14964663835173,-315.210791892335,194.5690778120001,-122.49056035277562,-236.85064334428142,-145.90455562403253,26.438623112997618,8.148005301013328
-230.18782665556876,47.168893929779834,114.21228030923277,221.22999534863368,-128.09611251618634,-201.73605223158904,152.45175727441682,-66.66379629366432,27.785942609600454,5.780021402954806
-90.29205498270258,322.92064800995155,-333.1812627937092,76.02824574529996,305.19705417600505,422.05061952096935,235.92902733472,-62.563026416722515,-185.75436255999267,22.51387093635957
423.6927176414882,356.5834651934847,190.86775234869918,271.09710897430375,214.2802031514134,-179.8135450463863,-117.62477727737945,67.35936001527034,-66.18488259877375,19.311894798296336
-222.38063922370685,-3.1446541115981006,-99.77414168338001,33.10501234130993,372.3061681637216,78.15532277273667,-67.83478679297124,84.3571830107491,-82.93958926199508,17.655996518937435
-99.57818178311834,-286.23370875618303,-275.39365125892033,-347.73610263051705,28.28278712626019,-5.559890245274801,40.188795612913225,223.23908722379127,-247.292000245454,16.83882584730975
154.0188883067671,-198.64418217575502,90.71772782537255,445.43617924981015,-24.78141333290874,23.350448485118704,-175.58048470458507,41.7201013143892,283.4971563198247,15.57749026661876
96.6858434263314,364.80664826679106,-491.6366984742374,191.58873120371697,4.260591964455784,-268.19487713162266,-226.16683206112594,-109.79610297429468,-457.0375371924867,12.851592372524298
-40.854873123601436,161.12175543011026,-53.04628624547627,-107.07551665451354,284.0545970052203,373.146325904725,331.31469515010485,131.71218735617452,52.72130015152703,16.717726231974627
-484.5253209572797,281.726878513807,191.93399071516097,141.331911826603,-150.0201018459454,-316.62265673460394,190.1810651382824,174.30861491905478,-85.97629200005991,21.00350769205077
-80.46975999836081,-520.3280510712824,167.95508585886756,184.6213176932239,112.76042862794455,84.06715475885608,152.78236492528117,76.18219446190109,-254.24929637024164,17.46949806843477
138.28697928369155,-289.6185062527914,316.2376983397923,-210.51566418544826,283.6407782748658,316.2412915991898,0.35616169186823754,-107.71542691094454,43.65944828521475,11.673698970940944
16.028190010464428,-41.254666039678185,-407.8469990279087,513.5403346992067,274.8656002632663,226.1599948744671,-187.31750436746847,208.03543553657573,-146.0475582291491,15.555047000127024
-185.93402061850855,191.47554160899216,62.743741293365815,158.92601277389588,242.20108500780725,-222.5534760622873,212.2814514392208,-65.29608794526115,84.21971479683958,23.19154137590893
-41.979147504781366,-121.01762344561173,260.73597376914114,-186.2403081773224,66.4168537343844,-138.6254536031396,117.43387186579292,243.566268331785,392.7392162331848,18.220644235532284
-215.4903401146509,-166.7358228240414,387.45244244639304,-142.5315489377765,-87.80316659306533,-82.48607458174769,18.189947148709336,-47.57168148205798,-314.97558137945373,18.64811237195736
123.62271017152402,-469.5694908236466,-405.95241187648105,46.020580561023166,330.1687969257945,261.1343890651691,-6.591583162808149,204.2709706970113,-21.97412668800206,22.49640604895444
475.9554098121819,228.98935756831628,-369.5796240343841,176.72222519514878,133.58711382139478,-36.191088535997324,-65.49935255716215,-44.32036214755655,278.5458819277234,9.027150860622456
-59.1958051354861,-588.3444777619051,-376.5922765820351,132.35401161542904,302.4630273042256,297.3952804588823,287.32485706877185,-86.48124391612765,-178.95939507689928,15.754396245186044
-30.56074472604412,607.1148864617975,-96.22566131362021,-272.5962339259456,-210.84239406722926,-189.20835361432074,-190.72331599809894,-166.09097896916887,-102.0076535448784,13.210988916978543
-114.63065025733894,-407.61483313585046,42.70323976445144,300.98344366775416,441.8315135622424,-185.24510523256328,-93.88054103629068,200.70524257849598,235.98420898528417,15.97679703919746
499.3706807858989,207.04817025227055,171.99601171191233,146.75034876607208,-341.622208749117,-164.26334696427898,120.45092561055611,-143.6480759598964,-283.8301088622313,7.882160757463732
94.6968280580915,-234.01582027778375,201.64491752424686,38.19490361601254,-25.252706322262654,-22.636413581619763,3.6915376222700615,-67.23275592701121,114.3254462274985,22.139859830227145
87.36037761458485,44.48842268616158,-412.8781684515782,32.68321898232705,135.92549150954358,13.499785663485113,-212.1696439531241,-146.7689765768738,-48.886216733826416,12.887452955585534
-510.2927467614481,-41.95668618045646,-371.21400543596144,7.255363244717728,-61.809034948051334,-289.4095946927374,84.64049304392876,22.878802650908995,118.5498933502684,10.277648750490174
-103.14090727723612,357.7063085409316,-349.63104066636885,-148.24445209187093,202.71377585244147,284.96392889738036,-105.9800537446286,142.10119162054934,41.155567709926515,10.839249525964266
-778.8074881218515,176.3312434827398,32.47238546161378,145.98923082049748,-188.03636380634276,343.4846588338288,0.2939641784572018,222.41391637950096,-91.89733539141162,14.990540127105804
-273.9425150883448,-188.71114277910016,189.61753830069267,-211.7098577608973,455.8440287074872,-281.7742866043328,28.638055963114994,-401.1780571869382,114.59414938916603,7.960446367124867
23.61356807739329,-307.1153100620786,-300.2321340776482,-264.5174271392591,-336.18994861478654,110.7479983694841,396.92129462182163,144.6438871801542,208.63194118836026,20.96949810363294
110.38372266740512,-57.07442604856847,452.9248411381332,15.281808750793289,213.34678452189303,-157.4065859899793,-273.239171577347,-22.491848296774705,135.0384296200528,18.2369180895513
-193.5918585495885,-18.65139987557542,346.08472557278407,-29.578371890714834,37.860581950599936,-303.71458868998286,-197.24361090220768,211.08779542169106,-21.731793488072014,16.798648442840623
-35.77040370370929,551.0099217043213,202.61836621550475,144.20746646167538,329.84164437272585,-112.968390912779,-7.715531438002984,250.78546013625186,-85.53351375939513,12.781180762119709
296.6998721052849,481.6075009071671,-325.6047208073167,-97.46925016786008,115.13908661586956,-252.09413291772609,14.166229077812204,156.686049426542,-127.50701441723885,18.88672131679975
10.254494899637464,531.0214592530934,117.341018956472,-89.76370577234593,-301.00180761316574,-222.5459304638046,-176.14505377073073,96.11966278659536,-62.76897027737806,25.3240309690574
-29.68231897770447,438.20062411499663,-328.06229675639037,-165.22095787457818,131.14443666759922,-318.87510685889134,-141.66650916361561,244.7508194163562,-65.07802153669132,16.319381359182007
-160.97333595256293,-264.8183233353096,-396.0600326124054,-318.08975955603205,81.93033722918133,-75.53176859358376,-156.31031260467836,-244.3727906825108,-16.287885019625207,9.468061647340736
469.83991215701457,191.1622593374992,126.57881417928434,395.38275241151325,245.4732235076981,108.52795877975018,-7.968430909770689,342.1719876213994,-150.22179013909442,20.22921133420806
0.8487977303043692,261.64172389643136,408.60710431099,-158.64343883686854,370.63690546889575,150.87989014788457,-33.585745886653825,-113.71263734763892,182.87113539677597,10.840281830262006
133.9885167099322,-639.3281955688675,-345.6834882807849,74.88818759844116,-212.87592575613854,153.444156480091,-321.65953948287347,-27.60570900077119,-35.62668672261668,10.498288709527294
42.82021603619685,8.40697228607388,-509.52386925953067,227.73413499232458,350.1392413463864,180.6556454922188,-191.69140742915903,233.5880545134886,-196.6902754992709,19.066345641835884
397.5608543310837,218.31895164751722,-438.30311801844925,34.065865034539115,-411.64043826556366,140.44258064359826,-121.41335774781001,-184.46586579453043,-172.079357266462,10.508163177388113
-416.27799886316734,291.64021509613656,-327.8060256817998,196.0885084551204,104.55520016640324,-173.41460045314705,165.50700709984602,-122.5493376301371,82.30624684453113,7.525192040427538
-264.01297456687337,-316.14544158268086,-390.6708281816967,-241.22597606281022,190.17775171092592,-305.96875275415346,-77.83976467494679,-163.19024938113995,-108.2734142699698,3.933547079991631
-575.9230741372137,304.1868719052495,258.86926392589356,137.28828028605233,62.72609136567536,320.9864864867053,297.8071543939126,25.25124233602868,-80.91236749502531,20.36357710654472
126.45883785471243,-67.6043612789786,-68.00557725671447,125.46630180173759,-49.76100029895261,12.422911757716633,99.33479756655998,-104.83292397826511,230.56308182274603,16.642594006401563
66.44374268584464,553.5557714628924,-133.69689154365568,-210.02482622332957,198.17377967848938,-339.12471438306125,-25.006804386420697,80.21630009265122,93.96632822250893,10.749669518233611
-165.2948000654018,560.4597659799217,261.38359342412826,5.545110307958112,113.88681793558544,-88.6416317267716,221.87213127341818,-169.3763963982226,223.7229711220504,22.976837875642428
230.6086615775911,-299.1764885166439,-139.62174849762852,130.58863553762865,-320.784797022681,-95.36306164786384,213.46933767064303,278.0377494485218,90.62027071717506,16.563774503435404
-6.479830827569103,543.4212770084151,-153.52989539392388,-59.39041789936573,-49.228342733509294,-225.47482255952366,102.62407900923967,-6.342226521891838,20.36574628995612,15.60506395717344
14.02763240107403,-29.183234210808777,53.55213091088109,-84.62582927200663,-174.94709636129065,257.9417521654674,-78.11708413098995,14.107855412992294,-358.6132279126161,11.715182432872574
-141.02618091396184,167.53752157325394,335.9231382061458,259.8409633047419,256.90540785405403,-183.94726533022214,-497.5182612272004,-66.12585779989782,162.93319664598442,11.43380213514023
-260.8143558894981,-222.88627963727873,-24.32628101897984,-285.4642409162443,11.11805796258625,-65.43930502077495,34.588276886671736,204.18517125992236,46.61685400918549,15.581101388092868
-100.90129247896527,-52.69414665864964,312.48879915957565,-27.272298519737205,55.95522923616119,-217.0467469267315,-300.7442034328202,-157.868858921268,-18.541994218789966,11.572886560605273
-396.78133773940425,205.2340453346556,-402.0512701673615,108.80523910307897,252.76935962785393,66.8654528435867,247.96118103569177,229.92536682058744,-185.9187629967704,23.62690542930927
183.28249413635012,-72.67345169598313,196.93424872637496,-295.3288128880406,70.53029339991758,-143.76235172881138,-241.01711968307995,-62.62820815547873,-199.5852681508539,6.186667061559915
621.260794436504,25.356003718389417,-217.6295047581805,-0.7969161887169776,131.47675180600663,374.44103267824835,6.112280515773932,123.61554497131193,-118.64231471653306,12.253972366965304
-282.13809880074956,-294.45607190563175,-337.8304008803602,12.312776875631698,194.3668298016131,328.3499030809909,-354.4182907121111,-105.62196865434993,-220.62028212877465,21.48222641500451
29.562335193545884,-165.82894346876515,34.82182804933149,-377.4224382516254,-21.021395031018272,295.35741032744113,-2.6822788345263575,113.18206752015887,-161.32913153337552,12.803950804308236
112.50129860849586,-267.9124807340928,61.1068191585199,416.4635172670247,-194.74640436531251,207.93972138751462,-295.2637420732488,163.6920093572857,298.2167596964352,12.191479944108933
-292.76180569819223,147.44211188237279,230.31097331638654,-52.83547975524675,-153.22283143259506,-93.12002868550303,-300.265912489386,-162.1066644703384,122.66686025463156,9.99244662921279
403.117951203827,118.83391387868507,-153.5903503322202,73.65818762565527,167.97990057241594,434.8595495150786,-97.88595040751028,-196.1346457614871,-225.62936613690056,23.28295338148686
136.536951627586,-217.50223624740448,-444.1137578809438,79.70117350769203,272.9134814631071,428.98335150474543,-142.94707772647854,169.776566671382,323.6037882754311,18.56329281009829
124.30933510571889,336.7946047161815,-364.7699756725774,213.7064347019342,-242.37692261482061,-426.0349958152058,-43.65324444218675,80.472318264561,60.30326942818948,16.33181052189657
39.24781232803552,326.57335483698483,47.815975757266585,-461.52182862719775,-264.3441508395592,199.36100860099623,239.27116344743547,161.88242661047866,-165.63242396768118,8.80632317516467
256.0125480466618,359.9863777518457,-282.6272266822829,-228.94170738045466,393.8268314975125,-81.32876744186001,296.7655273404141,60.055308024939194,-45.46841582900322,18.748664639960708
-235.09931288215256,-329.1756593415892,-52.3857886278426,74.81218687491696,42.91717978108218,-304.0876367735804,47.08181233526278,74.83187552312914,80.19936306798496,14.621937339173387
-212.14359945126893,279.71327350485257,61.06671230907551,344.6463728076011,-199.0936020614178,30.592124251827272,-154.47783531475,305.4850721453665,28.706108801276343,14.34386730177307
-349.43490963704755,315.69683781557546,-571.0640227125068,50.390518395172535,-130.09908103318975,219.37174242383514,-203.77765910907516,-150.0289904862986,-21.864326862026758,10.604645193989606
-399.86053432887957,-294.3393157938032,-354.2762362043786,-261.72083055320513,-175.8674970068767,-32.972404080462866,-167.2422568856637,-241.57317894329958,153.99043644668,9.700145368777823
-129.59829670447374,22.964100065535206,128.00453322375,-456.912103543535,346.50529233285806,334.4911068911705,-264.67734918237426,300.03075982147686,255.71619753123724,20.313448699756805
-279.6335680367333,-342.38082539924557,10.29899368167787,-194.96059004217523,-318.11449881098747,225.6422770719971,48.028634343482565,180.77933148125067,-24.189007612935256,23.07151821577656
120.3765923188458,-121.75905463427738,196.13487413049648,-183.6039807677406,-300.40950337283914,-48.38926194464915,187.58260258607845,-136.98433737408652,104.81907363926831,13.176936282134506
-456.127158918118,103.38317398670388,230.33152259953232,255.22346917761854,399.56603723440827,-4.054785483941714,111.89990339202251,183.9132006493664,-335.84723460946066,21.77025302237489
-233.09973671266607,556.7828407286116,115.0616915988158,-133.05141345078482,-195.836694142983,274.8654456759788,-40.69647301958244,-131.2338755280477,272.25606476688137,10.23714252298106
23.08815583939912,225.083919110196,-100.07633408710825,243.2883492346233,-342.8603298530503,-96.13578550137368,-150.69968060638053,220.1997404802168,120.9437885122689,20.44526981654733
524.5225688817825,-177.86986776647245,-149.0468551411808,-73.23033431872352,252.0575291879004,204.09289704049706,99.12084605527679,55.03744888744052,-273.7607173274022,12.731612042910855
286.79472292429983,271.6842218002871,-168.9154684289625,218.71580504142037,297.809063019898,-313.2746674322766,174.55262041798358,-2.209237240558444,286.7582317160895,18.296862634013063
303.4982478225908,-196.66420910899137,180.6992864145056,-207.48836058849804,87.09173831737269,-87.73172361952163,-189.26425690234709,33.29634355664925,-267.8892765501677,13.712107692125784
74.39096586228158,-83.94460764204392,-311.2835381765711,-183.8047320376836,514.4041580380915,-223.29719777457484,79.84788028202513,-423.8471613468761,60.902136186425594,5.877946512155831
-26.764333961430836,-418.6105763142338,-98.23082868148506,-275.35370768413804,-357.90720834118576,-27.619112322889123,-190.71499355616163,-110.7907881125501,-78.0037799668599,9.537783159332532
166.3722449324175,-58.650837740493145,-205.73078923434122,-203.15795048112068,-35.25353856246882,144.52180390533852,196.83196938752997,29.711377906236564,291.2814930992333,23.04924752137773
-691.9482901424115,19.88239390812329,170.29231893351738,53.236078476764305,-303.9186614203293,267.2952238508574,12.965829209280571,-65.42081092876391,-272.1808797699785,14.374870176206176
233.83995050271682,-62.19152001563724,131.55573171939608,-35.499109698040115,364.30023511204746,0.5673625514572223,195.65061018669536,52.55345002580515,-232.22261712539682,20.50864072771452
345.8103014352866,-198.87522303084495,-410.3237461786425,105.78288031486693,-361.99709993765805,93.3685502296521,119.89267617681577,-113.12331068418364,60.36799555724809,13.58410430858527
-101.52311198427091,438.7041934849737,98.5072118627051,-224.6891094679869,-233.58544369784929,269.8392919261522,-277.89460246020593,-28.06062232390127,-113.97631661521217,10.985602215064548
-154.23861471682665,-418.38446018790654,167.16394934843373,-96.27007409053692,0.08014861806692863,-71.41830266257102,122.17152025040951,-103.04770926888571,-15.745222451962036,8.208532461875812
-184.447049251541,-226.3966773227889,-358.65476554372464,-432.8848217417146,-154.16147660854,-479.60530606630914,-113.8530126640762,46.13624954358572,-162.35931389254802,6.140651500629623
379.53071670339443,137.92182576209746,245.24916420890014,164.4458896332318,40.51810339344016,492.8007201624665,-241.6099734138262,-202.65598585373965,-307.38699209862045,18.12911494794459
-292.52534792329453,-115.04708426108782,-321.37640804297536,-469.3255019848484,127.54986134304426,-63.538544005175766,-148.37573773627355,-107.83478399931207,-92.27257510626566,10.52628383914652
184.41284433846823,-216.15114681337258,-64.41592542619168,-77.17892873164521,-152.25811112603523,-165.90399705471293,-218.4077252476142,344.393142241959,243.8892281811291,15.36581315522516
-141.5214161873318,345.7804340309486,-348.3207898004978,173.14850056112584,-266.4151001994471,-266.1006712245027,147.78497739022043,-177.27786387550248,-46.82853983320865,17.95223677190507
179.70809396784705,-289.0057807456917,-2.022212789310288,-324.3339434913007,-142.32626668305556,-249.51589126445617,10.948141507214586,-218.5843774387115,207.6232777036377,10.05644975728657
-325.1920452939473,-254.61544955464046,-502.2314140383439,-459.8095067743599,-298.1814221977552,26.175805209976716,-14.19092555581227,159.34936296163033,-224.32415139332016,14.920911062129491
76.25871098664831,-26.677535827747917,-230.0930335287322,45.85541207647748,-248.2402768394512,162.15671463602348,-117.80247836625887,-27.421762164600498,215.22542883840464,8.930922043967499
-151.6343022211262,-425.62931597730704,-463.9199492723486,81.05269486931195,-158.29801383969414,138.98221878232005,-115.2356100986616,212.64074855603377,-0.6748078159249076,20.194485817571007
4.045187178859379,-290.5470430831019,-240.7071811476894,-14.87254551827084,-340.02266492973007,-124.6239704921071,-134.78235688569671,-58.166909349851274,24.214674135236635,7.399448545986691
59.260537401993545,-453.67342979620815,-338.172747274728,-240.83145929313775,204.90862775476683,-75.06749630112284,-10.312374841003589,320.35716628047675,-202.56196414989012,13.946077292136934
8.00806797444227,351.3926611318532,-21.70459023117678,-290.96745360596174,73.00559588318532,-319.0156586464659,-213.26045505175117,132.170477396225,-281.37111151913814,14.704889111366692
49.62127550416266,310.92971169971867,587.8261816846884,-218.37906185575696,291.5589973805228,218.6736129231016,12.062562993292204,-253.09645358949803,223.56435654555224,15.979124558178004
91.36319422092987,25.290844144553276,-204.98954515996678,-225.36069649300725,484.6663725935876,-198.6627131889815,94.55019176327932,219.39888184400252,88.07703848251225,11.11714352008188
143.4189742233811,237.95570334116934,-365.24732713499577,406.45130310973184,-133.26553357742878,-318.3877748541197,64.92201184163667,-94.40717271290734,-188.45145668904433,15.476545701123106
57.76370424182663,277.4346047080193,-259.76509222732477,71.03504897049504,-147.75668822855545,214.87586536006086,10.196859592089595,248.2682173171379,120.01084725876768,19.13987215266988
530.0590198064042,-121.70179057690997,498.98759543487944,-55.75959221686617,-75.10144305248554,163.29662079368973,-226.03533329204535,137.438833958845,52.88375331907952,12.193190774780994
-496.0778236792666,-475.75956733498305,126.74329949944581,-149.74288997488622,-137.45648453177716,148.99410779805044,-29.061133217290518,-46.2206746525985,171.16181211272914,20.008085985396
92.32310483220486,85.90463109120975,142.29648702834027,304.790986438922,38.00871023422792,281.7907442688893,-54.89862356136359,232.48235943723955,349.92499639216584,26.589465462797744
-219.27942316285413,252.69411331910248,125.12645350636541,28.466512920704304,-62.93734287405415,272.2738217281852,138.91223320876372,-183.87691519873175,-138.99462797637221,5.975870211779437
220.7449918128036,-151.61721689717518,-251.14294622521157,162.76782867823533,381.5152963523114,-47.03450119989884,-342.54057715897943,53.599299663056726,74.86924549386623,12.965495219228693
619.4564961421074,-132.4707030423299,-128.00660809279887,-38.99946089208811,139.78046774304994,383.8974888921583,-146.63777750366833,-59.89847790195871,-337.42199857015805,18.44071431411399
112.21305617047716,-10.123752025680403,26.995263218319906,-89.2390872429961,-244.5960100700632,226.9814901252787,231.18973414378138,97.1561339431535,-153.53747969085333,10.044245936529656
-435.31780112709333,468.4113750291185,226.29043943488517,193.75892832400461,8.439977492006335,-34.45280448637635,-358.9424008610183,-35.8709120859084,-128.154698017197,8.579676539619035
-61.49934503884043,413.80411374597145,376.2498960593177,-303.7296091929236,-167.0962770913118,225.1722475960065,-430.03688524015797,-32.1418246987981,62.70842825410631,10.56081418678285
384.74066862720093,480.53969573478344,-116.5117047680254,-60.54456888274092,-309.6452730850475,156.24534532814585,305.78072512468214,-176.43526429106512,27.294185251226224,20.854387703288698
-146.14971052816134,77.93575076524662,-505.76065868829517,321.3962382997871,113.19707497953726,-360.9803748229554,191.11490392784486,107.39810348292356,-184.8913167455537,12.83069988236585
325.53441420493687,87.61166504018662,251.73081377532498,290.67783129821385,-560.7344547364216,145.89014996426704,-311.6699793369536,-96.30961744786387,-80.07731622070162,3.778068296832197
-298.4657032444683,171.36995500954427,150.2792631863694,467.34615038826234,-416.8096472365726,69.40568169274479,-229.55153943647758,-178.2224455386252,370.7742412611339,1.1216618686898852
90.23082650077556,95.89220165962162,244.69913126813782,273.41750353241343,-383.80659422023786,149.3390389060337,-250.5866657505552,-31.649346573197885,-283.65291605740384,6.874432255981826
231.16165678831482,-407.96396345731927,-224.5482729763457,-173.87292869519104,83.62926484571776,129.7341495363313,236.13669066542582,72.55408005115635,-226.12484748617732,18.05803404572984
324.09823623424336,232.8433846145574,-45.18039603325269,129.93878874349775,-343.7240988713562,233.02273588707226,-249.17521133246646,128.06966478440035,297.65851691167853,11.459526714972109
271.02739431934305,-43.90697183147414,-485.55485485655754,493.35588002384054,42.8525597046669,61.75059075150682,271.8618709902929,-100.06337601301595,168.4755251132513,8.906313482628837
44.63187731286253,116.32345246694669,150.3629674819303,578.0316290115687,54.835745432312024,-174.94608486682318,-149.29638474426818,55.73196297664984,211.58651767103964,15.600283197110436
376.56621476903706,129.47748309802108,-342.5451234008621,-212.89609830256222,151.46632967455184,-227.25056395457761,-251.8233641636013,223.9677281392187,206.29685359028332,16.4569721577558
-197.67765126990054,145.91213560342072,488.75850123406684,-380.75535580406256,-56.27573166710829,66.47188486766095,-22.840637930044295,-311.11224209251714,127.94374060367369,16.64899176308739
-340.0414374268112,-146.77450231258263,211.72628869114516,360.8841179517309,18.520448952208937,155.94892022940712,133.05856532673698,-118.72441996235399,144.85975539141435,9.089245215682244
-546.3432429055351,-448.5411868520717,195.16361988828112,-74.65294174969779,56.0986656459055,446.18378921267663,-89.915102462319,246.12171242515268,-166.659752241045,24.174763350785543
-421.071302880506,148.83775980850325,-141.988322555621,98.33345943731456,333.8954459719258,281.4765377445675,67.28351682253464,-221.88384925850642,58.639442644697795,13.164646084972286
-335.6894442325939,-54.91283528598363,391.500953832652,171.07425681605434,103.59981794619941,-196.38839611470735,-3.7102883702077065,-336.9345775021521,-112.58392219149033,14.302887391207614
-120.99869290016832,-206.90559490825274,41.86830236335135,-440.26225371739434,-173.36661770432292,-546.0831848461607,141.49806674207537,-199.51818746424794,138.0961349080565,8.467308813188088
-272.67529012616507,-100.19048513129819,471.65970482955396,-439.31688557877385,356.08290340251824,378.7245695686172,-35.127078639265534,-113.44863801426035,157.88132297086764,18.07434989655692
-207.33445381977782,222.09812098298147,82.56833864868582,124.3145409445433,-114.59023755942258,293.663527713883,144.20547234685267,11.271797979356862,-268.6643196589723,21.985459747749548
249.66360803234014,-164.99178413819902,567.0084882768961,121.18592641153134,226.79280585157125,9.57918432788199,-227.51769094111552,-179.38741875768432,-347.2214239949726,4.8447707714530805
-66.07614716235989,-336.92749588840536,285.8308680890207,678.5153409064454,239.42765278600865,151.61254553382446,155.23638965830963,61.64000223292825,269.60853559924846,21.10786595896735
-37.67595796118003,-7.416826496065937,37.863840865710245,23.81371836466292,-125.60667698358637,-25.444266469876652,-11.905056380910708,147.50483151701178,15.45384742815446,17.87038821213887
-207.62772054987573,294.9684740619203,406.74121171647795,-302.3748205965022,28.16832245604212,-87.49471264912933,-120.02643873235604,196.28456885014248,171.4076847994341,22.839058552331963
167.9665021831537,-149.17970299407006,-458.29181641813057,607.401903537141,96.08615371725895,-131.35429204294735,-35.459493521339084,8.893459608134016,-96.28232771045731,12.91335165647035
-124.03048827037702,-518.4836501326089,454.9071693563239,155.5396316956743,-114.82822654288466,-341.1563484366292,30.74537074715323,83.49752618782396,-125.30638636603067,14.368759176358878
-20.33512222424875,-207.88495040348948,316.43482007992776,166.78984635727045,-280.1712317616233,168.142182572479,-1.8216072790739872,191.36174501664686,246.351535252421,17.421032461536093
-38.20744308823373,-9.760415081283043,229.98298477918757,-58.49026758046284,-197.71042093747337,228.0789266444267,-28.918517771601017,-40.62853760363197,-192.4209121468054,5.6830898005535255
348.43944022898796,-437.1089874757386,13.594975616749991,-8.059991939285169,-63.19737436391947,306.2706397837421,-210.91824475870584,-4.117986874940648,-34.44759611753244,7.633035997132898
-202.73759483793327,420.24924281513853,38.032096550076176,-42.84747823945122,-62.13494387944013,213.68463375216652,134.51849640999245,-221.07107519231346,-282.84585847490206,18.34308128552152
-405.6762576945986,-11.751001140233782,-27.874473791821345,77.25882820653453,-161.22015563401092,-433.9753865050893,-91.22626654782269,-163.22036109850671,-158.08832258570686,6.806841171123967
296.340558046101,167.14280753784698,316.35887795063144,92.96854300136397,184.33600868814796,52.469487742118986,293.34066961162046,-64.6777864335163,-239.82783806574713,9.308313465038331
-139.4978633952265,-424.05985423192607,-99.89635998531438,129.0477116603182,-296.8411615556312,-450.5273867318247,-89.99770383237774,62.707824538928904,-13.393384836183657,18.25857399445915
490.0930185548434,73.30617766878117,-248.62959724862418,28.331024059919173,-42.22770797320196,25.219198714878416,-268.9382554672542,94.42947023878462,54.88391343018526,8.022557400776094
517.3713199525137,-54.026993368457696,-154.91216580210997,-248.9013860795194,258.63047044148436,-144.59842234826363,255.2656482560966,122.2043318429282,71.8881196875472,16.60512845032959
112.17010012712208,-373.0363706422732,-516.7129664305703,309.9299890366839,-408.5735524714011,4.7070873695175806,-113.90637731203705,27.006142052157415,-198.35037987615186,11.932254071182816
-54.82007861757842,285.5429530754146,190.87312600205047,-158.67451216477332,-399.94069591646934,75.6210033505962,58.07361986167598,20.70258518873503,195.1632824383458,6.587594079868672
-453.91913914439175,240.7887718895101,-145.82035050645544,-56.25269727410091,-210.80692129380975,206.40409298621182,-182.83211310220764,-120.67700764144216,-194.8571225274752,18.112761274241585
-25.34484093848728,-157.75584512653893,349.6006312949781,-47.355551652575855,4.334747486995582,50.344041599892535,-137.13280591428386,64.79182059953361,76.48699954984062,17.250461119300923
617.4795135040501,-40.39477181083468,-256.8673689906262,51.96030551896706,64.28031036196049,414.1809894035299,101.53479949763641,-62.94043706253868,-107.52445424935286,21.885552833144224
-57.09292116433588,-436.92999536116,127.10475533566103,478.314988652534,-34.87086289407847,9.354696427952717,301.3482114505863,-81.27376994541083,-24.009316911898964,10.662384577029917
-357.02302420842693,-59.76748514540422,228.73086348205248,-386.6500851326009,-323.9878631339593,20.59274576680116,-297.47324869355054,88.43108358587934,112.15798570042438,5.350070283008505
110.97091096951077,-5.79673469209601,-35.800003654565444,90.93166890552834,315.27224703783423,-143.5005794444403,-125.65471079045682,-74.86521422222646,-266.16629394758064,8.659616714286127
148.9619008101531,-212.68844478515967,-256.35196203315513,62.09325096242367,-101.14055800350798,28.06879132004974,245.7441952054986,-377.18353372720753,153.7316054384998,17.124958824140336
