PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,target
1.966442276194703,-1.6838637334750195,1.117592280433826,0.5493248460320705,-1.7944227176099108,0.4746858578984004,0.6457881495994205,-0.033793741348939366,0.7722211983414775,0.7796192493132061,-0.24989878778115074,-0.21225742165260325,1.5290297008475426,-0.9692841041473969,0.2854790887579345,1.7291842962370958
1.0355377851299112,0.7674912743842764,0.9081580251361112,-2.1827228374336913,-0.1810038847633426,1.5799274802437417,-0.7512672364835549,-0.9624039256284376,-1.8223787496475503,-0.5639493952490636,-0.7857943602770038,0.3163366242298816,0.1683191298014995,0.08971634202043041,-0.6237825267327063,-0.6165134564077376
-0.6830021316319389,1.8429599015852265,-1.5283791413486068,-0.2646863520396756,1.0861420997924078,0.927817684914181,-2.122435159466671,0.0512359340211372,-0.8968161342725521,-0.7436712511106367,-0.5315413393291551,-0.5551737850268245,-1.3078783357315575,-0.9363088088696868,-0.14119651463039049,-1.2399663798217009
-1.1036694431550498,0.32102860317134385,0.8997551143514766,-0.5315324508743472,-0.4100886814343009,1.1499014636364426,-0.14054786587101123,-1.0235645033681329,-0.19004069297441628,-0.4048984754703281,1.6931187686260487,-0.5380616265678982,0.011068243295525155,0.32139836328286675,-0.9012457928861476,-1.707157285546374
1.187043208840683,-1.9788838895051357,0.39034619666482184,1.9917375655621412,-0.10705854694325714,0.6438643761759976,-0.8212876647748338,0.5630427760599344,0.24583223657597522,0.9650780527552335,-0.5056959552962224,-1.0079794626868115,1.5224584532913332,0.2819247881927764,1.2068388406566868,1.5338959532366887
-0.5159182096620619,-2.682413270669558,0.6961543490086713,-1.37947333394341,-1.5440945054647615,-1.3019825003649783,0.4269527026707164,-1.003879144610041,0.2375147980751459,-0.05544767302374878,0.3447865793827448,-0.08125573017585429,-0.23703746618468735,0.11084172019197991,1.7149069624273716,0.9219810880606666
0.35615975205542,-0.922338237507537,0.48044375922132576,0.6812418335908003,1.3825203984443328,0.5280293210253173,-2.140728271128534,-1.7056289709159986,-0.9320430722963639,0.7677673946817191,0.4538302317336442,-1.5220948297750636,0.2902971066568259,-0.378013373911366,-0.5819495339475623,0.604366489177464
1.5504136698237805,0.31258386934550664,-0.2138658264782022,-0.01741854746979759,1.2854936042647847,1.0381611289696142,0.21556312845317369,0.9748794655728431,0.2744975637507004,0.6715872480677235,-0.36960870561116077,-0.6743645510411225,-0.8803235778155359,-0.8999606921633077,-0.4580746755296455,0.4473046453565338
-0.6863720707412302,-0.021226376232331978,0.5342657126675354,-0.3794132964762862,1.33113800667333,-1.1685407136067691,-0.11758634473098102,-0.05956443653975497,-1.0773952147489434,1.1303578535210772,0.9191655673156837,0.9185608519089581,0.156769615780053,0.4201492058198984,-0.9888062012500453,0.2044254921363452
1.7440703399044608,-1.4929335600036029,-0.34661817973784886,-0.9382948523655985,-1.4085320845738194,-0.32419688099857163,1.2226246696036938,0.15562021355735883,-2.380559457595356,-0.16425450229267988,0.0662158314889217,-1.3002865431629986,-0.18837780733716034,1.0587119855103089,0.6681792976993305,-0.3225180654443723
