PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,target
1.9386522026804416,-1.7255283504706749,1.158846619299775,0.49082833865633846,-1.7796651322048862,0.46738089197542776,0.6808537992401942,-0.008843698663950813,0.7624943780304374,0.7657977364600375,-0.2555488480289832,-0.19018347566394772,1.4875282993368537,-1.037029278108392,0.28415337707953403,1.7291842896062262
1.0690878718957444,0.7484536236744349,0.8897266435534553,-2.138143754397471,-0.11456830413975778,1.6236072800237487,-0.8699893567542216,-1.0450379873158218,-1.7716573279632652,-0.5132812602302697,-0.7716829525890955,0.3400752555247535,0.15792325228561116,0.07514112813071065,-0.5909416935353311,-0.6165134536607911
-0.6326346224271242,1.8398766579639638,-1.5593625781963638,-0.19254337912193803,1.0902453726658101,0.9951966791712683,-2.138552874862704,0.09268450200992304,-0.8480661975070456,-0.7253961453829789,-0.5177299438494183,-0.5607678381971217,-1.3041876302926636,-0.8262990698599991,-0.08944481693756974,-1.2399663805659793
-1.0965659052148733,0.3342958609164987,0.883920071514421,-0.5225692181442604,-0.38597883163351276,1.1764999859853813,-0.17303710251410498,-1.0188431880572415,-0.12915800806347827,-0.3912618064160737,1.703575712802875,-0.5036838013438649,0.04473221578037224,0.3346145329223691,-0.9146665645072215,-1.7071572914680873
1.1534068102502404,-2.0408129203171708,0.43322242155594054,1.9695322824809514,-0.07865038735850248,0.6155127320527343,-0.7514999932769773,0.6440222605832221,0.26844999498660815,0.9552776580162625,-0.4845488439253869,-1.0048393818268737,1.5521072408378507,0.21236133470224944,1.172995208494083,1.5338959484049506
-0.584031161809308,-2.6291998200379676,0.7281887143891898,-1.443177696285968,-1.545458566811405,-1.2962661302180456,0.35818037021705923,-1.019110883541589,0.286652078759248,-0.05518971180827105,0.3436097351007907,-0.10809223579749622,-0.20538950809378287,0.14342011899905405,1.7055597435912564,0.9219810878246876
0.3619303349616839,-0.9447038523763608,0.4942226602247861,0.7176594723666302,1.4190418073530342,0.5253878118036546,-2.237807864694887,-1.6412391939239717,-0.7323396786947839,0.7886911877575181,0.468859495132795,-1.5195798835813776,0.3272794505116476,-0.3691998053464313,-0.5937121595848773,0.6043664906471337
1.5522215618921964,0.2762776834612489,-0.22834057027027108,-0.011843954004447991,1.299959032369746,1.0026184056057328,0.2831080017756299,1.0022060631352525,0.20986900418735324,0.6291565592056617,-0.3562520439648689,-0.7149592570081328,-0.9113934700231844,-0.8958513513214715,-0.47979278850985946,0.4473046474817073
-0.7025242379131624,0.01839633129401096,0.5121716529842784,-0.3485663652544962,1.3276239513972123,-1.1813943391642028,-0.18781984268568006,-0.12347153008782713,-1.0631464190645425,1.1523942552588207,0.9291935738497876,0.9372482468272171,0.12024203029088543,0.3613546925778463,-0.970055056108478,0.2044254950136673
1.7119314467751445,-1.5298758998668442,-0.3228794521706909,-0.9608724118984407,-1.3917730816806444,-0.33327365731361613,1.1111207604641138,-0.03905688090070277,-2.4282547220102497,-0.11940346064811207,0.08941606290747302,-1.2780311397492143,-0.09581821158643448,1.1095316845012873,0.6136462609897602,-0.3225180621350276
