PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,target
-1.610356033036862,-1.6450577122620442,1.806452612140126,0.23724023176747694,-1.5838083886607095,0.4838550902727356,0.7087315460421573,0.290724388321882,0.9281648931683639,-0.7504272025588361,-0.2749514651284249,0.39841521611309655,-1.381764398347325,-1.017517799728297,-0.008697415915606672,1.740500770367732
-1.1085019018813769,0.5993440771466111,0.37012534117566775,2.0643530761971696,-0.09268341312177991,1.2656091851314997,-1.022049637004337,-1.7896734768913447,-1.2441709510627028,-0.1605604252474783,-0.5643902611888639,0.2242879660884445,-0.2759354152514145,0.2726027619776416,-0.03480072336701345,-0.6211640340449136
0.06528051634311398,1.3567464203447626,-1.8294520850120253,-0.526306409213277,0.8224023788609068,0.9491851144853806,-2.2583049553845855,-0.5825538591009831,-0.8284648375892982,0.5945701587979311,-0.5392683996120455,-0.48973784176022656,1.1240075084137615,-0.7240108345876223,0.1911733127230162,-1.2386069169231153
1.0845533754750876,0.5642923101299638,0.6161710775219963,0.5104614704619607,-0.5895842410087817,1.0682056370516484,-0.31212124521830836,-1.2045714229045832,0.14872990108077538,0.7011082634104169,1.4520078467182909,-0.49828401565192565,-0.1438390919901016,0.4070306323515564,-1.2349201533630678,-1.6969655875536154
-0.8404084797586717,-2.2294965346037405,1.4341673772312378,-1.5348238996032701,0.11820609734560462,0.4995595675103657,-0.5701212418981344,0.8861554976905104,0.1516458247571869,-0.7145911490233469,-0.4752422065926889,-0.6871439425790661,-1.599516843397595,-0.40387312533059977,1.010580950987157,1.54212106035427
0.9723069372902404,-2.172282832499031,0.6728378577042586,1.6983978798182455,-1.5366359338152624,-1.5098198058740453,0.5174502469361736,-0.7242953533524399,0.45936497568184925,0.0978841542187883,0.6536852330463989,-0.19090390151433295,0.003005025171785971,-0.0059803421799392445,1.426847568870525,0.922330728487336
-0.38601517953266307,-1.0974706212271026,0.7768488643355904,-0.6067870445961273,1.385721494918692,0.04389510379633493,-2.1086435989819114,-1.5542456886490765,-0.35803367390184043,-0.5910445407289213,0.33735074789330294,-1.4378999349883939,-0.35787934143031774,-0.7805606024281874,-1.0746176874809843,0.6018068707666103
-1.5614023829021402,-0.0882449560417281,-0.3874823698247788,0.11061090826728508,1.0556927415750827,1.0725510428043794,-0.09085286912554343,1.0777366609362526,-0.0865819216290941,-0.15673509016144013,-0.5010977222321563,-0.6634783250400097,0.7463678121315334,-0.9250347939343608,-0.8998250569814478,0.4436312754711383
0.8799246741371737,0.1738006484100458,0.0808622985650504,0.19548643359063772,1.4723229430377685,-1.1139815979891725,0.05591287643057345,-0.11151830775968502,-1.2480546630510163,-1.1056010193355659,1.5356021947992278,0.7755097601257982,0.04382930056216806,0.39107846323946466,-0.6002646537890894,0.1994809244242056
-1.412719930898659,-1.5799135091553225,-0.06286076524848845,0.7934099021609808,-1.5420017403702215,-0.0024065631233391015,1.1082663483935338,-0.5861606101559622,-2.2450808215865954,0.09201006941079919,0.16817935603787712,-0.8363117397449732,-0.037590984054544446,0.9457581501059358,0.28882118820370584,-0.3281573488073041
