PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,target
0.18415932728730366,0.22271297616234853,0.5609320476656754,0.1332267729823544,0.02904739280673943,0.16126159998551948,-0.3723562366822632,-0.2838253401030849,0.0057266434605178496,-0.4634502839484981,-0.3844890501928368,0.19167024890554446,0.3074435312002657,-0.184285824869272,-0.44082458246272493,-0.24298891117171392,0.5201109901496903
0.36404985759869657,0.7712381563684221,0.14153671846004925,-0.2329944306518763,-0.16202860378155085,-0.16137984753441442,-0.5867154418064644,-0.8199774147287595,0.1709659017132141,0.07071899735481035,-0.055625270624906464,-0.2910284710172556,-0.32865317282737494,-0.08387373004341497,0.11189023359504413,0.5566669275279916,0.7276322137473785
-0.2944781677981706,-0.13698159271356414,0.20939242964258994,-0.467108379215412,-0.8252340939382878,-0.1545276674588726,0.4763745318442096,-0.07183876881881252,0.044176036428472995,0.26979086639019445,-0.19988093691837572,0.028197763198987577,-0.15198599014952646,-0.3038435576891778,0.17647497964562764,0.3333899636156026,0.4676545932353327
-0.11990173919487332,0.21604596617358435,0.033053484409666684,0.308836758025807,0.36603232282698717,0.09025139815047656,0.27768163320134703,0.19742174058841272,-0.5476563969449528,-0.34038757309786805,0.10713882827521604,0.12152383171405046,-0.09202585025976301,-0.41096504869734807,0.5892150516134426,-0.4390556781700785,0.5358976222837848
0.12270785212152963,0.17324428343967785,-0.7079751558694583,0.3774862622607128,0.013579890936060768,-0.004772097210131276,0.3767480681160932,-0.06450739802053923,-0.5103480040146868,-0.0799317410766649,0.18933136873889367,-0.05218703224880172,0.005925096254515261,0.04092574583293723,-0.061530305749876724,0.322274052873022,0.4254952074859054
-0.4456032681462066,0.1849311230023934,-0.11284423065407187,-0.01678022313295624,0.01704558308969137,0.30535928209268337,0.1843472460215042,0.4147610272037167,0.39263044498827915,0.1934780779644365,0.4070196032801858,0.33534717111073387,0.3120161787933098,-0.33271089381265495,0.21818621465305144,-0.1355175576840066,0.7751360850941929
-0.17547712046118047,0.6408154905713397,-0.14102972921703985,-0.4058756393204016,-0.006921675930029819,-0.4533150786837912,-0.2316701740946337,0.2668540157017341,0.04330417671867942,0.4208082419886716,-0.503235364497073,0.0904757326258194,-0.0029455370743648457,0.09576545882590576,-0.1224919775566693,0.1813523102305989,0.6819862969436934
0.038005558617230456,-0.23205509687076586,0.0852315271578431,-0.44122702819730514,0.689866906057035,-0.2235739496455721,0.35135808383313516,0.01157452812829185,-0.08721544225760991,-0.2177231520818924,0.19132465803109344,0.36863153137004256,0.0713682233994895,-0.15853403276644062,-0.058074632495658474,0.5504803918753174,0.4556584996222574
0.4049271386673921,-0.2518956621424004,-0.4472408693912595,-0.07047293894158235,-0.3744525629436781,0.26613639776142994,-0.31536702407441,0.17421851459575016,0.3082929826569839,0.12576023073532783,0.08267063943155639,0.04804752636926872,0.22465207307892976,0.12698076811734316,0.0678638297642925,-0.17400649047031283,0.6491439636118892
-0.025174198080921653,0.005074143487773547,-0.24761047036133063,-0.002670037811948467,0.4755211807709231,0.12282618838030945,-0.13549988378360855,-0.009834560539607462,-0.4553400763420296,0.5017386905529169,-0.16092300863421272,-0.06904164607706668,0.7274198579691239,-0.013515561230725226,0.025768047449070908,-0.6615713395662788,0.4886872405920807
