PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,target
-117.2328516630445,-285.86186946550686,43.43638065009418,149.11553868173678,180.79909800068864,371.4667646672648,-29.207640722402516,55.17730247291436,-97.74109570070527,14.364922076194652
-315.64793572223834,248.1039224439689,-54.47047751440829,-335.6963195106116,613.215120205824,-246.09972469101996,-7.746017105943054,132.96892452338847,-40.2970958664626,19.98480097426325
172.34300603315526,-99.83856051284958,-509.3451361654941,-274.48452867991966,-40.172669379535876,-373.9653114735812,-65.66491266868914,-147.71646422337352,241.97722200243925,12.944351240224536
-327.3709666248352,-138.17715943363126,44.11334721358088,-384.75886487429017,-387.94302340488343,164.04471488469642,5.69967791557724,180.09039519429547,7.704404565844129,14.79243960555331
-291.4287061524517,207.34062205068776,205.9951515889607,-93.59364659940786,-343.7306331863217,-154.70737957940725,-22.134133151007347,59.505294903990574,-333.1189323670461,11.802633596982094
76.00427471298983,280.9771692314612,-328.01124705217717,342.6355072842513,-95.0933765116382,191.84026626541026,-29.14544181936816,63.25602360275764,274.2633369588408,21.271252545482213
-400.2901754383688,180.60289161113693,-300.1779638932492,-193.70364056144786,403.9576011201707,-97.80605098248867,255.2594587813668,144.5915264325037,21.787869251961865,18.748664639960708
-575.6286793771361,-70.16747573879078,-180.34062185683837,85.9260231848026,-194.40544711231877,-285.4750245379879,-308.3038913404913,177.34270084762647,141.18617305094585,12.61948522321379
404.91374048193836,18.443668114774923,287.189177724138,255.285703669717,83.0804675836929,-261.71839326491244,285.4955707658851,-101.20273942443067,-56.404603664574495,17.859261942468144
-69.14675599804771,-248.5565801487319,58.95442830789938,70.36635748241486,225.7777588616688,334.6422638923473,100.66426820818242,-152.48731688592108,46.437586601391445,13.513936022935034
277.2854537697892,-94.5924453562325,-119.85144671011597,130.63765820736273,182.47885634754934,-358.70435297250424,169.34543484297842,-273.3241724475936,247.4777104634893,10.32729328892144
-53.434830309482024,317.5138641945847,158.1625182149939,-178.20367696365076,-384.81886475957367,44.32106255377346,18.471039313228914,27.512336819069816,193.01131679098944,6.587594079868672
331.47691144061787,-222.8910917457142,234.73979673847322,494.9903485801607,-200.73117102445104,-69.04014859069832,-289.72854550677516,-223.53712317294986,-134.39245241273932,8.449676878085745
-217.2172236422419,-371.04078326825766,202.79419768308406,144.33258005282732,351.69325022811256,0.17277812585945185,167.31368052754402,232.4026109037123,127.22450964782331,11.33249553726161
126.9807542103355,74.90764514213845,-98.5255091213536,344.5958956009689,-481.5464204335444,133.03306409231277,26.439880763762744,-142.97091567768854,93.27136776244765,19.324441656314765
62.38596397327137,-427.0706218496899,226.55284545091155,163.49914694150232,290.0657423675473,-156.19831171257874,-226.82610420402187,-225.80412112976123,5.9859483031335685,15.529683295400158
163.21897844698074,-471.241735810769,-355.69556402629166,-81.16663841660761,-313.1962865952633,157.87550086669057,61.96248830418784,265.5268260913585,116.7084043222385,23.206414815079555
-59.2105483387524,12.71730961219919,-329.77050251483615,301.35465110703274,-209.61081563888112,288.1030257393071,255.69330397775389,-93.00124397827061,-164.34280292146337,11.719443287250936
94.96142842479742,343.3258179963675,94.23804225168652,-1.626915168214964,-34.9205952694018,268.16523168831395,203.64160120734346,-99.93964529947358,-157.6171814702949,5.975870211779437
262.4672112102114,-157.79058528706946,-204.39707180332812,-309.0827493704087,-204.5918577094387,-396.9215912809999,-184.00188648532017,131.5017605033958,246.870288122504,16.469329605283583
138.69686922946133,-353.39746812146893,112.72224647356308,-239.5027007845241,70.54717751693698,44.66731827749538,-167.20037889530005,-110.92696068091375,-223.96507417969246,13.240561623231304
39.46346072351247,-635.6354947075737,-22.719921448249693,2.573908343725975,266.7639179891893,368.2927614686474,-252.73070554386186,238.72704580594706,-116.38184672195212,21.77961781230044
-411.8393287478948,-38.33960906766746,76.25573418165692,293.7256682234457,387.7744816822177,49.47003865816396,-297.46897015639354,-36.9502818278544,-20.63319112917418,14.14798256245812
-702.7002719029304,-12.306893802617939,-91.92064818972472,73.81917116109753,-196.7230912560413,-204.397718936128,-225.60710087936968,267.3464291573792,-207.00812969224336,20.53894513064973
235.74924377977774,-348.4756833078193,-438.9092566271141,193.83505157682737,-179.44626350251377,178.37531860988975,-183.65994524767797,129.20593819743416,5.563743413297175,20.194485817571007
355.3453118381484,382.8326550573872,316.0108042162895,485.4238276572038,79.52898970759844,-48.32627087420087,100.89817602394857,-164.39849992335735,-139.94149893793104,3.0027038523568983
98.29684604175125,-620.285031465429,-249.4501683593711,23.930584136173138,51.6685280225916,24.42595088772748,91.2488847172566,276.21738416356663,85.79427976178977,11.85523044422147
258.8959668127753,61.53856222366427,-244.16579912853496,84.20173509432118,57.244310906181255,-191.38900717787902,277.76387915304224,-275.3462573480416,178.05513781879972,15.705465933478
214.4592320248161,312.270834744412,-447.9706245368083,182.0512919722994,260.51029602905237,100.7885203972146,159.34106836599818,290.22860293121755,-121.93772230464526,23.62690542930927
32.12960481323046,322.7531320034444,79.02214246219188,220.60815155694888,-210.0818494055619,227.64698912004326,-299.47151029417506,162.66281136918417,-67.2797949200147,13.411694915761242
460.0305190271481,-421.8739196785483,357.82475553310456,189.0449785028993,-193.31534453881187,-398.68820081702427,23.064997422454383,-76.10300241763973,-194.92172940273974,14.821170404245269
-36.06954870975545,-169.80202396119688,-299.9767471265661,9.454498766141455,-243.2953331825284,-445.72256802925233,13.043121844935627,-136.30081147772188,32.109778149980684,10.879224338830854
-359.15736941794927,-295.2027669254197,16.542298213497077,-395.7655182206941,-80.08141465096774,187.50508883514442,-307.8463310824344,-285.0973819194016,221.0838479110704,14.585743712946758
-67.98366840305656,-21.24330172086932,124.56249186937845,206.3274241551968,52.05320647859554,-304.5264973761283,185.93295309255143,200.08846056485356,57.29415862917449,19.646695067917
171.10781713083017,-309.3410895465456,46.0270855920748,-179.89529452861177,-8.613593056039349,-344.6565569812153,295.3123215474785,252.9858569336388,-48.814617796802736,17.343023733226985
61.825204177122316,-135.5442352600809,34.94654944631833,70.40698921969101,-261.37359137409874,257.7341091139017,398.22188908508645,-240.56659481776916,-225.1538177342906,8.420896219744254
402.44912610760537,312.10423548125004,-145.6720096134104,92.3046156263332,-136.87933116544875,278.8347876210613,92.8199710732124,81.31584879398255,164.16702116896374,11.452701335383937
-252.91581181211043,582.244558778468,391.71057230429705,-28.354022351036065,4.019871593808773,-256.82294709566554,27.047913961273764,111.37003827686837,139.64870345524764,20.540420367246405
-48.296736754067055,559.0545885167255,-121.2811095077418,-71.75677054835091,-158.91544049225047,22.974351416454738,-38.6453462127358,-303.4019886523208,92.01442084798418,5.748211021110883
