PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,target
-0.8459744302561298,-0.5878643769717193,-1.8860562732311899,1.1716029284369704,0.17646718579508816,0.5180898049288544,-0.9515520313563114,-0.2725833578200516,1.3595886866189018,-0.5641137405257006,-1.1056097395090922,0.6015621599022187,1.1022124410237757,-0.04938410749217464,-2.111446382381176,-0.5206008760768208,-0.052379781324122
-1.1578778393495863,-2.701779182449272,-0.778696324609034,0.339895525843291,-1.0975523808282213,-0.24452320069423353,-1.6577780688397574,2.178702991358355,1.4801566214414674,0.6091739024866237,-1.1884757772563928,-1.3226710454369537,-0.2705252392769348,-1.0465993634818,0.747583940738292,1.6720272599527084,1.0525207249634252
1.2542563607794759,0.5850054527357907,-1.2281783303850153,-1.093383846313638,-2.8678625989870974,-0.5319989915071686,1.4546420248255791,0.4979447005165748,-0.7135809278502055,0.40210309445840153,-0.5576524629342139,0.4194311486923354,0.7647777006991998,-0.7664852108672101,0.8156501212007852,0.7301201998704656,-0.3316721761157837
0.1596813026476145,-0.7636878911750695,0.28256630774490243,0.9176891422941674,1.3537486294490673,0.10919685964725906,1.0643821344882742,-1.8970018443586818,0.9943827410185917,0.2422884306331531,0.6796275419532334,0.4206326310075695,1.170397919823934,-0.7001736210816757,1.8066584598876103,-2.0342734563760625,0.0316726232210224
-0.4506495881161071,-0.4790218333609522,2.7536706604952603,0.5537465922668411,0.005870433282817708,-0.1410712074452365,1.5706988626421703,-0.8408419698033895,1.0084841118561387,0.9523539701928065,0.6679879420741148,-0.1954033679500718,-0.10564957146827221,-0.022343020195332373,-0.07911237322807037,0.809899676634496,-0.5561404297803845
1.4583873448931153,-0.51170744066652,0.5355019889500046,-0.06245398924311072,0.16417601360080739,1.1088894218132608,0.12477324243982903,0.5719872296953532,-1.4385453675709978,-0.9204011985301733,1.760335203549187,1.3878739305144545,1.470391044955056,0.47656019988051773,0.5450268387075374,-0.7358557791111435,1.3054445011043547
0.8304567162319616,-2.4677863265097297,0.12730385731218638,-0.7473277043213055,-0.5521963003520642,-1.317422392802385,-1.1187433571336918,-0.1957717866787554,-1.72986943231364,0.9775766432554192,-1.3944599181747446,0.3546695561665252,-0.11628501536595971,0.20847501053034995,-0.49251964515271707,0.5595950114883995,0.8094892137184574
-0.17680178968707222,-0.06531312081708514,-0.6997236748046093,-1.8338310379495253,2.2494200565601394,-1.0212710008987893,0.8262461826536173,-0.4303973512613317,0.5914715290427154,-0.12726261509835304,0.8013790971003061,1.3192030628036602,0.3300882897717133,-0.042364256011963114,0.5082566927346509,2.1580658900533907,-0.3955427030757423
-1.2335103135125696,1.0981126225545086,1.4291206245465788,-0.6486280175020309,-1.2131114254813449,1.0500964006747386,-1.3435063300764791,0.5048280214769802,-0.6399424786746812,-0.5188550497140704,0.22930114266298485,0.0989134782042889,0.22623042161603338,0.9356693611778039,-0.5633043600864309,-1.2212825158138878,0.6346275292272184
0.02196741256936822,-0.1790936912864997,0.6296051787339383,-0.5517632202845721,1.479224811992064,0.4572732636983129,-0.40154610585500866,-0.455301006911592,-0.6030729424924912,2.3367178276740876,0.3574306117422414,-0.8980727056220855,1.553728398000082,1.5291331083199962,-0.8845136641208682,-1.624626364781114,-0.2196885326591967
