feature_2,feature_9,feature_11,feature_13,feature_18
254.82587510505456,312.64986007770216,0.2379963811917066,147.05979377360006,26.96986999568893
347.0702799924223,63.242069745776256,6.608083635820509,43.61981465757704,33.50053765666226
245.39977522658484,381.1694998765173,1.822369558711292,138.7590287135196,6.211168744057816
70.48215908273572,326.4623845847157,1.6868952439871536,143.66851796082162,15.001753062760669
487.8878598311055,168.42967942157225,0.9485071612154964,72.33790426245825,3.443809173362416
170.63624641372218,124.0129848079762,6.19299218761514,18.394805932541377,50.988859363719165
297.8810973885978,191.8219740557877,6.835677739240219,186.11248107916768,21.70129976459721
473.7168705508004,183.7630974927488,2.6624061743278413,132.0147192798999,31.17775556035548
215.4864168464668,39.47652392990868,4.880570251817947,106.65899062503316,4.747829133638053
260.63780154997204,101.81957462136198,6.48115800646883,0.4511443377195884,30.574928769354088
464.8877437311655,92.90994599123988,3.9519546794518488,194.0135398510152,10.69602084251036
586.3433598470418,123.81660850835856,2.081879431427348,197.61822305235427,5.057968319546127
545.2136472757661,284.1339572136859,2.751910744816616,172.06071894634547,14.737590388686126
504.52458511771056,206.91402426382467,0.6597579776015198,132.13629962209896,34.0033533713728
3.275728604857531,135.70203830995712,4.76219037364343,135.40993881760883,35.80795284554069
87.41554431159162,251.94584465918007,1.89358733075557,90.34583069434024,44.04666383597253
157.90148164136014,11.006367761532443,1.2371924013664912,75.30825618284804,45.06634286160318
420.29400358142,305.0066912952051,3.631998821215889,155.78542096822812,33.02584791018119
616.1126034253268,204.81355237336675,0.9247307300169652,22.42274120871767,29.374271734746912
605.1449097863749,36.25478377359217,4.010448925284984,143.88567516282205,11.726250377004485
169.51580231183672,150.0720738890471,4.095622416905326,155.18322267120223,47.02683275175181
607.5294830168028,111.8974538170915,6.77989901719483,145.7218834686849,2.648897283543802
55.53609144646682,143.41292947772533,3.052070261219204,102.30533878386905,22.541958938417853
248.40504865034697,132.15271557569642,5.489297624046214,169.61203472353932,23.250825431508314
439.2136420138276,77.72992733572971,0.2143118486967403,179.84410294380643,35.277222940057364
276.6567435628244,361.00021584472256,4.219136959302009,159.3479250860318,51.25102251055257
1.5769698460389,127.50985605332384,5.9445706236322575,22.978041867957234,41.1388569913333
573.1996192710503,296.23654145112425,2.625487376088774,150.58062301690467,10.45626829886722
457.5630609822188,124.24310896988602,6.218687098361263,121.04606953628324,17.06306428615836
338.7595865831919,108.94510717704613,1.5398659732975233,194.91529150782105,35.71762903973709
471.3266752138581,174.45405206795633,6.3429105015275775,115.02930832728464,9.147494158844724
506.714763447673,217.4123959537773,5.639208390086921,138.94227803589433,15.714685498974507
506.2918245186161,55.55945821854998,6.583882594612724,174.28602695661027,49.86830084730262
226.3756564239288,20.68941293899581,2.738337821008991,189.01492375355443,12.54045435557184
38.20159458350051,187.6148672985508,1.9228265932959352,17.435534989825495,5.69856543112463
407.3794456254405,107.55119262339086,2.9041170264010394,156.3714576116593,11.416204818633991
132.34377560362398,278.6734383604957,0.6018466280479629,104.91808669839722,3.675259327265626
542.8465688763977,184.6373563112055,5.224084068225189,199.3363975639405,22.046595282722507
165.1941006017517,103.29176244337708,1.8467779030943223,79.03777087410968,40.02616550470941
439.66371884192125,304.8273872834393,3.484707618451796,81.09557522507951,5.637369240123929
118.58707725378976,223.2028929928199,5.949626052772419,30.91873061770421,31.236540039349453
65.94850754722981,339.7484477292594,3.1075088269264466,2.436985553494367,12.551250446654487
296.0902755361329,291.4431654573944,6.652222701657354,189.39854588174745,32.14921720165391
464.6681908246112,121.67472107818054,0.1709636985965414,53.16128193721998,25.426370585558978
98.99704973622995,96.87583707381782,3.179502564210338,183.35637299411508,10.37636001574724
515.3791213728929,13.51457218399234,4.117728938327477,178.85248830569208,48.06819685612929
462.7560878385304,68.06427569192778,6.069610899317318,145.25484335496304,32.815153219780164
471.32877088292537,379.9122411529526,1.5561313560009296,116.9064524024946,48.65061040417819
185.07956723537689,235.44467301709568,6.438393522797658,150.2137289619241,13.78712611873416
50.93210050788796,352.5013625334643,2.04153515677668,109.02362427155909,40.97285332204329
525.2257040356058,20.414119564857227,6.72549251153244,109.84157176473384,42.38787611971564
578.6091297408988,127.80221872423373,3.2051625314941496,92.14369686407342,12.134566748024632
461.0380246783069,295.0245335653301,0.8668032902042949,77.88432084795011,33.85748261935004
191.4532888794044,242.554642908766,5.341958745071738,140.66642484439654,52.05774315780467
509.831460401788,104.17277218375244,0.4313301436564538,114.7292859260921,13.716301890058856
243.55391596045823,26.98379159208456,1.8786429178125024,156.27633168773082,46.780796529780936
64.12756722330764,0.1617650746422756,3.795357043777027,171.7127503214298,16.49973227066027
299.7949866108348,177.67714839653075,3.360177312788489,171.19070017854682,26.470220745730742
308.7979744261669,245.3681074769564,5.54603772262503,109.88338952594736,17.40165555403169
242.7756399691341,225.59933002406663,2.368869765614087,71.74356173704349,42.19783746395937
