feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0.7366937829045204,-1.7279177106508126,-0.1240433541177643,1.3072940736657601,0.4915550577060357,0.8363677358088079,-0.7715852092636791,-0.5036407962452689,-0.22864899161041718,1.1127371799629477,1.4240346262113308,-1.6701013916855283,0.6744529107763492,0.761475144054479,0.7655120364932572,0.951326768852072,0.659836235443213,-0.05179871693841005,0.18199652476058278,-0.5320587461705587
0.5850650544583188,0.7323301369920768,0.36488148835152384,0.9447896480106279,1.3788274382215495,-0.0021681914802471614,-2.0953811699287406,-0.33667287897961,-0.6758297719166865,-1.1085901816062087,0.3590584287561832,1.4435504235015373,0.4868804394108872,-0.9706643618100462,1.1713092348107528,0.9141410382323335,-0.5768617329771976,0.39836657344630555,0.5646704643806405,1.1525255072569909
-1.282089642917567,0.20833128490495206,-0.1771062607706323,-0.4970933749551211,0.7955881473348503,-1.4225646827844272,0.7634003607614184,1.147103949236683,-0.6192662445424069,1.5952150627785526,1.2041415275593585,-0.7327259577421101,0.9095887522094961,0.6356344661144299,0.5878205125056927,0.804030030098257,-1.620207283413309,-0.20393917041457052,-1.3235809553514903,-0.42719296388759037
-1.1437714579406673,1.0398214030732678,-1.3551093635878995,0.28322104906054024,1.3031667880756783,0.49018460233048927,0.11393884482156795,-1.6804863282372873,-0.6768023897703397,1.212550625125906,0.009917318344480683,-0.8055308245664362,0.1018996752834762,0.7102497331090265,0.031630381922835536,0.11628906610483153,1.0612873855903417,-0.10181946642083108,-0.6072002196340008,0.27850590562949323
-0.11428609394798876,-0.3940990320015406,1.0339687430066382,-0.04387355047533283,-0.47150096037442085,-1.3689324782820709,0.49823780460969097,0.5583932926026952,-0.42182869341363216,-0.037228173298938745,0.9863448401473212,-1.2228696493398303,-0.3241441987400747,-0.4426512458745625,0.550569244806759,0.07692869480538352,1.5430229587857922,0.9248866032573321,-1.6034598639636914,-0.33962864852366553
1.3374419445974186,0.7016682753590645,-0.6258227874871282,-1.4930621508109942,0.9542702247709186,1.3151895775437898,1.2403890242672695,0.7868440924749425,0.7841493295071494,-0.45107491660939186,1.3692064912659287,1.2749360222817172,-1.058543666926091,-1.5014349378420002,-1.0820297010955284,-0.08360427986618309,0.5778939377159042,0.17055756098129368,1.4891839729489083,0.6557063082213863
-0.10927235829501902,0.3344911241057962,0.1104667017708158,0.2862270152655813,0.41866280083605917,-1.4257899169900583,1.433057926764766,-0.6569111129224239,-1.6893479761782915,0.166274066458691,-0.1661407788328694,1.5348920504127475,0.5461504444493374,1.334901865948996,0.27124760629055916,-1.5180329415207787,0.7553810358180161,1.6442280376618486,-0.14832323462184704,-0.11555878779374287
-0.16415135096708908,-0.6375054033536494,0.9698868696734113,0.34103115679835533,0.9708889439824138,-0.24303967801063353,-1.2542096286745856,-0.3487129668031341,1.244514584124825,0.09712096312916149,-0.6928254459038539,-0.301229231046111,0.8616677658910695,0.5322126966462674,0.5155941437632913,0.7680213010362578,0.48992050253154706,1.052103398584864,0.4314929637919784,-1.7419144868524996
-2.004619254800604,0.8410458615164311,-0.3502294747127545,-0.7537973692613863,-1.7714526412872746,-0.5339609967123032,-1.979269638691332,-0.3991224047600434,1.2352299013546202,-1.4189585406094603,1.084375217999534,0.7224325756239343,0.11950444032211997,0.13268111868010327,-0.7661411026636712,-0.7842784564767625,-0.8253234287694701,1.381696466364869,-1.4661364711445573,0.7744214233973503
1.4955205593318526,0.522202984968567,-0.09165352171394618,1.3059630666048878,-0.9149850572394735,-1.7158391413464216,0.9665121461543988,1.039672343769858,0.5240094485730905,-0.6755924925710158,0.9167324951475598,1.3922749523161142,0.011329427368958556,-2.0001163187386846,-1.602967267012912,-0.27103282052936184,1.1963713561756049,0.35818082914807275,0.39642778423495806,-0.6509137358101861
0.5381115938847979,0.41920251144910403,0.9296360213187552,-1.575275769441414,0.7006369122729531,0.8448965391398442,-1.7179592892900886,1.0467340186332685,0.09122987656121696,-0.7700731038401499,0.007782590766066922,0.31018881310573265,1.1204876138048905,1.447651263732118,-0.7320270522413501,-1.512675829633641,0.5661663309174528,0.5165516987675492,-0.9356443984835574,0.7740402467809816
-0.603363464059094,1.3615971546726313,1.4632137333289998,1.1262029318732865,0.729348974803029,-1.0229578844890856,1.1891267709052469,-1.0134130910860732,1.2742122312964512,-0.45300167752163456,1.3801764552034907,-0.595960758180596,0.28947873574213423,1.4987653147382973,-0.6399679651177683,0.9636269011173911,-0.8628082307732766,-1.1246098712922146,-1.4350265863918406,1.3708602980923517
-0.024023807354015065,-0.42426258442751047,1.2870908877764722,-0.2176541066915198,0.7501061588288463,0.6436980980940025,1.1347937519143547,0.9990261975895689,0.9418773837216372,0.9020263300699959,-1.4069412235873249,-0.25701035004382716,-1.2634751150016559,1.1318235644737964,1.5630260278381998,0.7741155042712491,-1.9976090943595703,-0.7660989053216644,-0.6264498144347308,-1.514791565354657
0.5835486609243762,0.976683806969077,1.1084095543176655,0.7161920788186369,0.5637498880631411,1.132397234041687,-0.9358679866883598,-0.933285170082661,-1.837778082888305,0.2933103380021423,0.7844748996468143,-1.3978669597582463,0.4286273073172906,0.5340868463038385,-0.08696946965941389,-0.9764403792057588,0.3826086063726597,-1.6114577479930818,0.5931132101128358,1.112327175265079
-0.02591641698326664,0.7280285220389142,-2.137187955497531,-0.7630425561522827,1.13317282124708,-1.0012154872885979,1.266147538068642,0.744467927288445,0.9060653198776399,-0.33808774745421527,0.5113439820904125,0.670965114333079,-0.7471145068750353,0.584413690892722,-0.5330153206947883,0.5518052663873263,-1.753225448314265,1.2783446840987853,0.6941265355701554,0.7502997692500897
1.4010253412060878,0.8438349754084481,-1.2149494673171142,-1.7023220075478975,-0.8374058946865052,0.24907932371767466,-0.8838486984524082,-0.3364034414944371,0.10374850059341086,0.6557611086609081,-0.23129250524347816,-0.6948512021588472,1.0054856328129762,-0.1349580156276768,1.2747784299185794,-0.5238598692937527,-0.3724483774408007,-0.6480772344366985,1.136494623940724,-1.2067341594915055
-0.9417083842513518,1.5160008486262222,-0.708341178884335,-1.2745615650368791,0.7314576472638005,-0.1746004752760111,-0.3627129683303695,-0.9415335405726847,0.3720365130132338,-1.8935707786894442,1.4130578330077286,-1.055131172862923,-0.5513377201479863,-0.39087642120617505,-0.7716114272095173,-0.3104563826319667,-0.039366686851320595,1.0020336222829964,1.1893441521292918,0.4384745301090573
0.3671523410646552,1.3371203955620825,0.7222660337910045,0.6582606347796237,0.7042919018429095,-0.3653330489837606,-1.4802917379457918,-0.6712081720301907,-0.585010116794102,1.0568930371870215,-1.9913331206775566,0.1631924109168093,1.4213167026126676,0.8921442540079793,-1.8237817995852712,1.0724666473281197,0.4872171979414661,-0.0772653047303643,0.5376955622930694,1.035111840170617
0.927106007067524,0.18694935544393257,1.5881099116366748,-0.4383679731387064,0.9533256640254455,1.0790652845151183,0.8114691839315138,-0.2988683756247717,-0.4709921934940832,0.2758136460095129,-1.7838613275128072,-1.2369876491825553,1.028748966541688,-1.4097028840473618,1.5571015906759647,-1.118091193810823,1.0692709225825023,-1.4112512585800943,0.3259360696802918,1.4863777232347934
